Location,Profile,Method,Date,Time_UTC,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_09,Topo,20200511,14:05:12,2337854.4,110549.85,6.78,145.45
Carolina Beach,CB_09,Topo,20200511,14:05:12,2337857.37,110548.94,6.67,148.55
Carolina Beach,CB_09,Topo,20200511,14:05:13,2337859.98,110547.44,6.54,151.52
Carolina Beach,CB_09,Topo,20200510,21:51:52,2337863.91,110546.65,6.37,155.48
Carolina Beach,CB_09,Topo,20200510,21:51:53,2337865.79,110545.34,6.2,157.7
Carolina Beach,CB_09,Topo,20200510,21:51:54,2337868.05,110543.47,5.98,160.48
Carolina Beach,CB_09,Topo,20200510,21:51:54,2337870.55,110541.98,5.74,163.35
Carolina Beach,CB_09,Topo,20200510,21:51:55,2337873.34,110540.58,5.52,166.45
Carolina Beach,CB_09,Topo,20200510,21:51:55,2337876.28,110539.6,5.23,169.55
Carolina Beach,CB_09,Topo,20200510,21:51:56,2337879.2,110538.6,4.97,172.63
Carolina Beach,CB_09,Topo,20200510,21:51:56,2337882.05,110537.61,4.68,175.65
Carolina Beach,CB_09,Topo,20200510,21:51:57,2337884.57,110536.58,4.48,178.37
Carolina Beach,CB_09,Topo,20200510,21:51:57,2337887.61,110535.74,4.19,181.51
Carolina Beach,CB_09,Topo,20200510,21:51:58,2337890.35,110534.65,3.93,184.46
Carolina Beach,CB_09,Topo,20200510,21:51:58,2337893.27,110533.71,3.66,187.52
Carolina Beach,CB_09,Topo,20200510,21:51:59,2337896.04,110532.58,3.39,190.51
Carolina Beach,CB_09,Topo,20200510,21:51:59,2337899.17,110531.37,3.08,193.87
Carolina Beach,CB_09,Topo,20200510,0.911111111,2337901.51,110530.49,2.82,196.37
Carolina Beach,CB_09,Topo,20200510,0.911111111,2337904.33,110529.33,2.51,199.42
Carolina Beach,CB_09,Topo,20200510,21:52:01,2337907.41,110528.27,2.21,202.67
Carolina Beach,CB_09,Topo,20200510,21:52:01,2337910.31,110527.23,1.91,205.75
Carolina Beach,CB_09,Topo,20200510,21:52:02,2337913.42,110526.81,1.6,208.81
Carolina Beach,CB_09,Topo,20200510,21:52:02,2337915.83,110525.97,1.36,211.36
Carolina Beach,CB_09,Topo,20200510,21:52:03,2337919.02,110525.49,1.11,214.51
Carolina Beach,CB_09,Topo,20200510,21:52:03,2337922.06,110524.49,0.89,217.71
Carolina Beach,CB_09,Topo,20200510,21:52:04,2337925.02,110523.76,0.66,220.73
Carolina Beach,CB_09,Topo,20200510,21:52:04,2337927.92,110522.42,0.45,223.92
Carolina Beach,CB_09,Topo,20200510,21:52:05,2337930.19,110521.6,0.3,226.33
Carolina Beach,CB_09,Topo,20200510,21:52:05,2337932.89,110520.32,0.12,229.31
Carolina Beach,CB_09,Topo,20200510,21:52:06,2337935.74,110519.18,-0.06,232.38
Carolina Beach,CB_09,Topo,20200510,21:52:06,2337938.51,110517.78,-0.23,235.47
Carolina Beach,CB_09,Topo,20200510,21:52:07,2337941.19,110516.81,-0.42,238.32
Carolina Beach,CB_09,Topo,20200510,21:52:07,2337944.38,110515.36,-0.62,241.81
Carolina Beach,CB_09,Topo,20200510,21:52:08,2337947.07,110514.08,-0.74,244.78
Carolina Beach,CB_09,Topo,20200510,21:52:08,2337949.44,110513.14,-0.87,247.33
Carolina Beach,CB_09,Topo,20200510,21:52:09,2337952.19,110512.04,-1.01,250.29
Carolina Beach,CB_09,Topo,20200510,21:52:09,2337955.1,110511.16,-1.19,253.33
Carolina Beach,CB_09,Topo,20200510,21:52:10,2337958.38,110509.67,-1.42,256.92
Carolina Beach,CB_09,Topo,20200510,21:52:10,2337960.73,110508.9,-1.61,259.39
Carolina Beach,CB_09,Topo,20200510,21:52:11,2337963.41,110507.63,-1.82,262.35
Carolina Beach,CB_09,Topo,20200510,21:52:11,2337966.51,110506.78,-2.04,265.55
Carolina Beach,CB_09,Topo,20200510,21:52:12,2337969.43,110505.71,-2.27,268.66
Carolina Beach,CB_09,Topo,20200510,21:52:12,2337972.26,110505.22,-2.42,271.48
Carolina Beach,CB_09,Topo,20200510,21:52:13,2337974.93,110504.17,-2.63,274.35
Carolina Beach,CB_09,Topo,20200510,21:52:13,2337977.87,110503.24,-2.89,277.42
Carolina Beach,CB_09,Topo,20200510,21:52:14,2337980.64,110502.04,-3.13,280.44
Carolina Beach,CB_09,Topo,20200510,21:52:15,2337983.39,110500.88,-3.41,283.42
Carolina Beach,CB_09,Topo,20200510,21:52:15,2337986.35,110500.24,-3.54,286.42
Carolina Beach,CB_09,Topo,20200510,21:52:16,2337989.13,110499.02,-3.73,289.45
Carolina Beach,CB_09,Topo,20200510,21:52:17,2337991.87,110497.77,-3.83,292.45
Carolina Beach,CB_09,Topo,20200510,21:52:17,2337994.56,110496.76,-4.07,295.33
Carolina Beach,CB_09,Topo,20200510,21:52:18,2337997.76,110495.47,-4.41,298.78
Carolina Beach,CB_09,Topo,20200510,21:52:19,2338000.66,110494.84,-4.59,301.71
Carolina Beach,CB_09,Topo,20200510,21:52:20,2338003.02,110493.54,-4.84,304.38
Carolina Beach,CB_09,Hydro,20200512,17:51:27,2338002.88,110492.88,-4.84,304.48
Carolina Beach,CB_09,Topo,20200510,21:52:21,2338005.82,110492.52,-5.11,307.36
Carolina Beach,CB_09,Hydro,20200512,17:51:26,2338007.28,110490.74,-4.94,309.36
Carolina Beach,CB_09,Hydro,20200512,17:51:25,2338011.95,110488.53,-5.05,314.51
Carolina Beach,CB_09,Hydro,20200512,17:51:25,2338016.7,110486.42,-5.3,319.7
Carolina Beach,CB_09,Hydro,20200512,17:51:24,2338020.96,110484.6,-5.52,324.33
Carolina Beach,CB_09,Hydro,20200512,17:51:24,2338025.85,110482.53,-5.7,329.64
Carolina Beach,CB_09,Hydro,20200512,17:51:23,2338030.32,110480.49,-5.87,334.54
Carolina Beach,CB_09,Hydro,20200512,17:51:23,2338035.06,110478.37,-6.01,339.72
Carolina Beach,CB_09,Hydro,20200512,17:51:22,2338039.67,110476.43,-6.15,344.72
Carolina Beach,CB_09,Hydro,20200512,17:51:22,2338043.87,110474.37,-6.26,349.38
Carolina Beach,CB_09,Hydro,20200512,17:51:22,2338048.18,110472.16,-6.35,354.2
Carolina Beach,CB_09,Hydro,20200512,17:51:21,2338052.94,110469.8,-6.42,359.48
Carolina Beach,CB_09,Hydro,20200512,17:51:21,2338057.64,110467.61,-6.47,364.66
Carolina Beach,CB_09,Hydro,20200512,17:51:20,2338061.77,110465.65,-6.52,369.21
Carolina Beach,CB_09,Hydro,20200512,17:51:20,2338066.37,110463.31,-6.55,374.35
Carolina Beach,CB_09,Hydro,20200512,17:51:19,2338070.9,110460.97,-6.58,379.41
Carolina Beach,CB_09,Hydro,20200512,17:51:19,2338075.42,110458.63,-6.6,384.47
Carolina Beach,CB_09,Hydro,20200512,17:51:18,2338079.79,110456.5,-6.62,389.31
Carolina Beach,CB_09,Hydro,20200512,17:51:18,2338084.39,110454.7,-6.64,394.25
Carolina Beach,CB_09,Hydro,20200512,17:51:17,2338089.48,110453.13,-6.66,399.57
Carolina Beach,CB_09,Hydro,20200512,17:51:17,2338094.07,110451.82,-6.69,404.32
Carolina Beach,CB_09,Hydro,20200512,17:51:16,2338098.92,110450.4,-6.69,409.36
Carolina Beach,CB_09,Hydro,20200512,17:51:16,2338103.89,110448.92,-6.69,414.53
Carolina Beach,CB_09,Hydro,20200512,17:51:15,2338108.76,110447.47,-6.68,419.6
Carolina Beach,CB_09,Hydro,20200512,17:51:15,2338113.6,110446.02,-6.66,424.64
Carolina Beach,CB_09,Hydro,20200512,17:51:15,2338118.33,110444.26,-6.64,429.68
Carolina Beach,CB_09,Hydro,20200512,17:51:14,2338122.87,110442.24,-6.6,434.64
Carolina Beach,CB_09,Hydro,20200512,17:51:14,2338127.31,110439.88,-6.55,439.63
Carolina Beach,CB_09,Hydro,20200512,17:51:13,2338131.65,110437.74,-6.51,444.45
Carolina Beach,CB_09,Hydro,20200512,17:51:13,2338136.03,110435.87,-6.47,449.21
Carolina Beach,CB_09,Hydro,20200512,17:51:13,2338140.96,110434.31,-6.41,454.37
Carolina Beach,CB_09,Hydro,20200512,17:51:12,2338145.68,110432.9,-6.34,459.29
Carolina Beach,CB_09,Hydro,20200512,17:51:12,2338150.34,110431.12,-6.25,464.27
Carolina Beach,CB_09,Hydro,20200512,17:51:11,2338155.11,110429.04,-6.15,469.47
Carolina Beach,CB_09,Hydro,20200512,17:51:11,2338159.68,110427.39,-6.05,474.33
Carolina Beach,CB_09,Hydro,20200512,17:51:10,2338164.64,110425.51,-5.95,479.63
Carolina Beach,CB_09,Hydro,20200512,17:51:10,2338168.93,110423.88,-5.85,484.22
Carolina Beach,CB_09,Hydro,20200512,17:51:09,2338173.47,110421.63,-5.73,489.27
Carolina Beach,CB_09,Hydro,20200512,17:51:09,2338178.06,110419.4,-5.64,494.35
Carolina Beach,CB_09,Hydro,20200512,17:51:08,2338183.03,110417.54,-5.61,499.66
Carolina Beach,CB_09,Hydro,20200512,17:51:08,2338187.98,110416.31,-5.62,504.72
Carolina Beach,CB_09,Hydro,20200512,17:51:07,2338192.89,110415.36,-5.67,509.65
Carolina Beach,CB_09,Hydro,20200512,17:51:07,2338197.4,110414.14,-5.72,514.3
Carolina Beach,CB_09,Hydro,20200512,17:51:07,2338202.51,110412.48,-5.81,519.66
Carolina Beach,CB_09,Hydro,20200512,17:51:06,2338207.33,110411.18,-5.96,524.63
Carolina Beach,CB_09,Hydro,20200512,17:51:06,2338212.11,110409.73,-6.13,529.61
Carolina Beach,CB_09,Hydro,20200512,17:51:05,2338216.81,110408,-6.3,534.62
Carolina Beach,CB_09,Hydro,20200512,17:51:05,2338221.4,110406.37,-6.43,539.49
Carolina Beach,CB_09,Hydro,20200512,17:51:05,2338225.9,110404.79,-6.58,544.26
Carolina Beach,CB_09,Hydro,20200512,17:51:04,2338230.53,110403.11,-6.75,549.18
Carolina Beach,CB_09,Hydro,20200512,17:51:04,2338235.34,110401.22,-6.91,554.35
Carolina Beach,CB_09,Hydro,20200512,17:51:03,2338240.22,110399.17,-7.08,559.64
Carolina Beach,CB_09,Hydro,20200512,17:51:03,2338244.45,110397.38,-7.25,564.23
Carolina Beach,CB_09,Hydro,20200512,17:51:03,2338249.12,110395.18,-7.39,569.38
Carolina Beach,CB_09,Hydro,20200512,17:51:02,2338253.8,110392.87,-7.56,574.57
Carolina Beach,CB_09,Hydro,20200512,17:51:02,2338258.29,110390.82,-7.73,579.5
Carolina Beach,CB_09,Hydro,20200512,17:51:01,2338262.66,110389.11,-7.91,584.19
Carolina Beach,CB_09,Hydro,20200512,17:51:01,2338267.6,110387.25,-8.08,589.47
Carolina Beach,CB_09,Hydro,20200512,0.74375,2338272.44,110385.27,-8.26,594.7
Carolina Beach,CB_09,Hydro,20200512,15:39:15,2338280.1,110396.44,-8.3,597.87
Carolina Beach,CB_09,Hydro,20200512,0.74375,2338276.75,110383.56,-8.43,599.33
Carolina Beach,CB_09,Hydro,20200512,17:50:59,2338281.79,110381.65,-8.62,604.72
Carolina Beach,CB_09,Hydro,20200512,17:50:59,2338286.24,110380.01,-8.83,609.47
Carolina Beach,CB_09,Hydro,20200512,17:50:59,2338290.76,110378.28,-9.03,614.31
Carolina Beach,CB_09,Hydro,20200512,17:50:58,2338295.32,110376.55,-9.23,619.18
Carolina Beach,CB_09,Hydro,20200512,17:50:58,2338299.99,110374.8,-9.46,624.17
Carolina Beach,CB_09,Hydro,20200512,17:50:57,2338305.12,110372.82,-9.69,629.67
Carolina Beach,CB_09,Hydro,20200512,17:50:57,2338309.75,110371.11,-9.93,634.6
Carolina Beach,CB_09,Hydro,20200512,17:50:57,2338314.38,110369.46,-10.18,639.52
Carolina Beach,CB_09,Hydro,20200512,17:50:56,2338319.19,110367.94,-10.44,644.55
Carolina Beach,CB_09,Hydro,20200512,15:39:11,2338327.44,110379.87,-10.56,648
Carolina Beach,CB_09,Hydro,20200512,17:50:56,2338323.7,110365.89,-10.72,649.5
Carolina Beach,CB_09,Hydro,20200512,15:39:11,2338332.07,110378.17,-10.84,652.94
Carolina Beach,CB_09,Hydro,20200512,17:50:55,2338328.06,110363.67,-11,654.36
Carolina Beach,CB_09,Hydro,20200512,15:39:10,2338336.75,110376.13,-11.17,658.04
Carolina Beach,CB_09,Hydro,20200512,17:50:55,2338332.4,110361.18,-11.27,659.31
Carolina Beach,CB_09,Hydro,20200512,15:39:10,2338341.18,110373.99,-11.5,662.94
Carolina Beach,CB_09,Hydro,20200512,17:50:55,2338336.77,110358.92,-11.54,664.19
Carolina Beach,CB_09,Hydro,20200512,15:39:09,2338345.83,110371.38,-11.86,668.21
Carolina Beach,CB_09,Hydro,20200512,15:39:09,2338350.22,110369.52,-12.16,672.98
Carolina Beach,CB_09,Hydro,20200512,15:39:08,2338354.73,110367.91,-12.45,677.77
Carolina Beach,CB_09,Hydro,20200512,15:39:08,2338359.88,110365.95,-12.79,683.28
Carolina Beach,CB_09,Hydro,20200512,15:39:08,2338364.08,110364.31,-13.05,687.79
Carolina Beach,CB_09,Hydro,20200512,15:39:07,2338368.82,110362.46,-13.3,692.87
Carolina Beach,CB_09,Hydro,20200512,15:39:07,2338373.54,110360.77,-13.59,697.89
Carolina Beach,CB_09,Hydro,20200512,15:39:06,2338378.75,110359.24,-13.91,703.3
Carolina Beach,CB_09,Hydro,20200512,15:39:06,2338383.39,110357.33,-14.16,708.31
Carolina Beach,CB_09,Hydro,20200512,15:39:06,2338387.91,110355.65,-14.41,713.14
Carolina Beach,CB_09,Hydro,20200512,15:39:05,2338392.65,110354.03,-14.66,718.14
Carolina Beach,CB_09,Hydro,20200512,15:39:05,2338397.52,110352.36,-14.92,723.29
Carolina Beach,CB_09,Hydro,20200512,15:39:04,2338402.1,110350.64,-15.18,728.18
Carolina Beach,CB_09,Hydro,20200512,15:39:04,2338406.68,110348.7,-15.42,733.15
Carolina Beach,CB_09,Hydro,20200512,15:39:03,2338411.21,110346.08,-15.68,738.32
Carolina Beach,CB_09,Hydro,20200512,15:39:03,2338415.84,110344.63,-15.91,743.16
Carolina Beach,CB_09,Hydro,20200512,15:39:02,2338420.18,110343.2,-16.13,747.72
Carolina Beach,CB_09,Hydro,20200512,15:39:02,2338425.38,110341.22,-16.38,753.29
Carolina Beach,CB_09,Hydro,20200512,15:39:02,2338430,110339.33,-16.58,758.28
Carolina Beach,CB_09,Hydro,20200512,15:39:01,2338434.7,110337.32,-16.8,763.39
Carolina Beach,CB_09,Hydro,20200512,15:39:01,2338438.71,110335.62,-16.99,767.74
Carolina Beach,CB_09,Hydro,20200512,15:39:01,2338443.44,110333.63,-17.21,772.87
Carolina Beach,CB_09,Hydro,20200512,0.652083333,2338448.09,110331.36,-17.4,778.02
Carolina Beach,CB_09,Hydro,20200512,0.652083333,2338452.81,110329.33,-17.61,783.16
Carolina Beach,CB_09,Hydro,20200512,15:38:59,2338457.23,110327.35,-17.8,787.99
Carolina Beach,CB_09,Hydro,20200512,15:38:59,2338461.62,110325.09,-17.98,792.9
Carolina Beach,CB_09,Hydro,20200512,15:38:59,2338466.25,110322.91,-18.18,798
Carolina Beach,CB_09,Hydro,20200512,15:38:58,2338471.07,110320.64,-18.38,803.31
Carolina Beach,CB_09,Hydro,20200512,15:38:58,2338475.6,110318.39,-18.59,808.35
Carolina Beach,CB_09,Hydro,20200512,15:38:57,2338479.99,110315.88,-18.75,813.35
Carolina Beach,CB_09,Hydro,20200512,15:38:57,2338484.18,110313.39,-18.91,818.15
Carolina Beach,CB_09,Hydro,20200512,15:38:57,2338488.36,110310.97,-19.08,822.92
Carolina Beach,CB_09,Hydro,20200512,15:38:56,2338492.78,110308.39,-19.26,827.97
Carolina Beach,CB_09,Hydro,20200512,15:38:56,2338497.19,110305.74,-19.46,833.03
Carolina Beach,CB_09,Hydro,20200512,15:38:55,2338501.43,110303.41,-19.61,837.82
Carolina Beach,CB_09,Hydro,20200512,15:38:55,2338505.88,110300.86,-19.76,842.89
Carolina Beach,CB_09,Hydro,20200512,15:38:55,2338510.26,110298.53,-19.91,847.81
Carolina Beach,CB_09,Hydro,20200512,15:38:54,2338514.76,110296.28,-20.06,852.82
Carolina Beach,CB_09,Hydro,20200512,15:38:54,2338519.77,110293.97,-20.22,858.32
Carolina Beach,CB_09,Hydro,20200512,15:38:53,2338524.36,110292.3,-20.35,863.21
Carolina Beach,CB_09,Hydro,20200512,15:38:53,2338528.67,110290.23,-20.47,867.97
Carolina Beach,CB_09,Hydro,20200512,15:38:52,2338533.29,110288,-20.61,873.08
Carolina Beach,CB_09,Hydro,20200512,15:38:52,2338537.96,110285.93,-20.78,878.19
Carolina Beach,CB_09,Hydro,20200512,15:38:51,2338542.56,110284.05,-20.94,883.15
Carolina Beach,CB_09,Hydro,20200512,15:38:51,2338547.11,110282.39,-21.08,888
Carolina Beach,CB_09,Hydro,20200512,15:38:50,2338551.93,110280.77,-21.22,893.08
Carolina Beach,CB_09,Hydro,20200512,15:38:50,2338556.62,110279.34,-21.37,897.97
Carolina Beach,CB_09,Hydro,20200512,15:38:49,2338561.36,110277.94,-21.47,902.9
Carolina Beach,CB_09,Hydro,20200512,15:38:49,2338566.07,110276.58,-21.6,907.78
Carolina Beach,CB_09,Hydro,20200512,15:38:48,2338571.06,110275.22,-21.71,912.93
Carolina Beach,CB_09,Hydro,20200512,15:38:48,2338576.02,110273.92,-21.84,918.03
Carolina Beach,CB_09,Hydro,20200512,15:38:48,2338581.3,110272.74,-21.95,923.38
Carolina Beach,CB_09,Hydro,20200512,15:38:47,2338585.77,110271.54,-22.07,927.98
Carolina Beach,CB_09,Hydro,20200512,15:38:47,2338590.52,110269.99,-22.17,932.97
Carolina Beach,CB_09,Hydro,20200512,15:38:46,2338595.47,110268.56,-22.28,938.11
Carolina Beach,CB_09,Hydro,20200512,15:38:46,2338600.47,110267.22,-22.39,943.26
Carolina Beach,CB_09,Hydro,20200512,15:38:46,2338604.88,110266.07,-22.48,947.79
Carolina Beach,CB_09,Hydro,20200512,15:38:45,2338610.02,110264.64,-22.6,953.1
Carolina Beach,CB_09,Hydro,20200512,15:38:45,2338614.42,110263.31,-22.69,957.68
Carolina Beach,CB_09,Hydro,20200512,15:38:44,2338619.52,110261.64,-22.81,963.04
Carolina Beach,CB_09,Hydro,20200512,15:38:44,2338624.09,110260.09,-22.91,967.87
Carolina Beach,CB_09,Hydro,20200512,15:38:44,2338628.96,110258.4,-23,973.02
Carolina Beach,CB_09,Hydro,20200512,15:38:43,2338634.05,110256.85,-23.08,978.33
Carolina Beach,CB_09,Hydro,20200512,15:38:43,2338638.96,110255.58,-23.16,983.37
Carolina Beach,CB_09,Hydro,20200512,15:38:42,2338643.45,110254.47,-23.23,987.96
Carolina Beach,CB_09,Hydro,20200512,15:38:42,2338648.02,110251.8,-23.34,993.18
Carolina Beach,CB_09,Hydro,20200512,15:38:41,2338652.48,110249.58,-23.45,998.14
Carolina Beach,CB_09,Hydro,20200512,15:38:41,2338657.44,110248.99,-23.53,1002.98
Carolina Beach,CB_09,Hydro,20200512,15:38:40,2338662.58,110247.85,-23.62,1008.19
Carolina Beach,CB_09,Hydro,20200512,15:38:40,2338667.32,110246.36,-23.71,1013.15
Carolina Beach,CB_09,Hydro,20200512,15:38:39,2338672.17,110245.96,-23.82,1017.82
Carolina Beach,CB_09,Hydro,20200512,15:38:39,2338677.35,110244.94,-23.92,1023.03
Carolina Beach,CB_09,Hydro,20200512,15:38:39,2338682.7,110243.93,-24,1028.39
Carolina Beach,CB_09,Hydro,20200512,15:38:38,2338687.25,110243.34,-24.08,1032.85
Carolina Beach,CB_09,Hydro,20200512,15:38:38,2338692.39,110242.55,-24.14,1037.93
Carolina Beach,CB_09,Hydro,20200512,15:38:37,2338697.06,110241.01,-24.2,1042.84
Carolina Beach,CB_09,Hydro,20200512,15:38:37,2338702.06,110239.2,-24.29,1048.16
Carolina Beach,CB_09,Hydro,20200512,15:38:37,2338706.55,110237.54,-24.38,1052.95
Carolina Beach,CB_09,Hydro,20200512,15:38:36,2338711.06,110235.56,-24.46,1057.87
Carolina Beach,CB_09,Hydro,20200512,15:38:36,2338715.66,110233.38,-24.55,1062.94
Carolina Beach,CB_09,Hydro,20200512,15:38:35,2338720.52,110231.05,-24.64,1068.31
Carolina Beach,CB_09,Hydro,20200512,15:38:35,2338724.69,110228.68,-24.71,1073.05
Carolina Beach,CB_09,Hydro,20200512,15:38:34,2338729.76,110227.14,-24.79,1078.34
Carolina Beach,CB_09,Hydro,20200512,15:38:34,2338734.06,110225.56,-24.84,1082.92
Carolina Beach,CB_09,Hydro,20200512,15:38:33,2338739.08,110223.73,-24.89,1088.26
Carolina Beach,CB_09,Hydro,20200512,15:38:33,2338743.53,110221.97,-24.95,1093.05
Carolina Beach,CB_09,Hydro,20200512,15:38:33,2338748.21,110219.96,-24.98,1098.14
Carolina Beach,CB_09,Hydro,20200512,15:38:32,2338752.97,110217.78,-25.06,1103.36
Carolina Beach,CB_09,Hydro,20200512,15:38:32,2338757.02,110216.08,-25.16,1107.75
Carolina Beach,CB_09,Hydro,20200512,15:38:32,2338761.61,110214.03,-25.3,1112.77
Carolina Beach,CB_09,Hydro,20200512,15:38:31,2338766.07,110211.68,-25.36,1117.77
Carolina Beach,CB_09,Hydro,20200512,15:38:31,2338770.59,110209.21,-25.37,1122.88
Carolina Beach,CB_09,Hydro,20200512,15:38:31,2338775.53,110206.75,-25.41,1128.37
Carolina Beach,CB_09,Hydro,20200512,15:38:30,2338780.1,110204.97,-25.48,1133.28
Carolina Beach,CB_09,Hydro,20200512,15:38:30,2338784.35,110203.07,-25.53,1137.92
Carolina Beach,CB_09,Hydro,20200512,15:38:29,2338789.01,110200.96,-25.58,1143.03
Carolina Beach,CB_09,Hydro,20200512,15:38:29,2338793.75,110199.11,-25.65,1148.12
Carolina Beach,CB_09,Hydro,20200512,15:38:29,2338798.47,110197.25,-25.71,1153.19
Carolina Beach,CB_09,Hydro,20200512,15:38:28,2338802.97,110195.21,-25.76,1158.12
Carolina Beach,CB_09,Hydro,20200512,15:38:28,2338807.44,110193.01,-25.85,1163.08
Carolina Beach,CB_09,Hydro,20200512,15:38:27,2338811.69,110190.72,-25.9,1167.87
Carolina Beach,CB_09,Hydro,20200512,15:38:27,2338816.35,110188.11,-26,1173.15
Carolina Beach,CB_09,Hydro,20200512,15:38:26,2338820.55,110185.84,-26.07,1177.89
Carolina Beach,CB_09,Hydro,20200512,15:38:26,2338825.37,110183.51,-26.1,1183.22
Carolina Beach,CB_09,Hydro,20200512,15:38:25,2338829.69,110181.52,-26.13,1187.97
Carolina Beach,CB_09,Hydro,20200512,15:38:25,2338834.22,110179.48,-26.19,1192.93
Carolina Beach,CB_09,Hydro,20200512,15:38:25,2338838.73,110177.42,-26.23,1197.88
Carolina Beach,CB_09,Hydro,20200512,15:38:24,2338843.28,110175.26,-26.26,1202.9
Carolina Beach,CB_09,Hydro,20200512,15:38:24,2338847.84,110173.07,-26.31,1207.94
Carolina Beach,CB_09,Hydro,20200512,15:38:23,2338852.71,110170.73,-26.37,1213.32
Carolina Beach,CB_09,Hydro,20200512,15:38:23,2338856.79,110168.79,-26.44,1217.83
Carolina Beach,CB_09,Hydro,20200512,15:38:23,2338861.84,110166.92,-26.54,1223.21
Carolina Beach,CB_09,Hydro,20200512,15:38:22,2338865.96,110164.01,-26.53,1228.1
Carolina Beach,CB_09,Hydro,20200512,15:38:22,2338870.24,110161.62,-26.52,1232.95
Carolina Beach,CB_09,Hydro,20200512,15:38:21,2338874.68,110159.4,-26.6,1237.89
Carolina Beach,CB_09,Hydro,20200512,15:38:21,2338879.57,110157.24,-26.67,1243.23
Carolina Beach,CB_09,Hydro,20200512,15:38:20,2338883.98,110154.7,-26.68,1248.25
Carolina Beach,CB_09,Hydro,20200512,15:38:20,2338888.26,110152.24,-26.66,1253.13
Carolina Beach,CB_09,Hydro,20200512,15:38:19,2338892.98,110149.91,-26.71,1258.37
Carolina Beach,CB_09,Hydro,20200512,15:38:19,2338897.3,110148.17,-26.79,1263.03
Carolina Beach,CB_09,Hydro,20200512,15:38:18,2338901.84,110146.28,-26.89,1267.94
Carolina Beach,CB_09,Hydro,20200512,15:38:18,2338906.79,110144.32,-26.93,1273.27
Carolina Beach,CB_09,Hydro,20200512,15:38:18,2338911.27,110142.99,-26.94,1277.93
Carolina Beach,CB_09,Hydro,20200512,15:38:17,2338916.22,110141.26,-26.98,1283.17
Carolina Beach,CB_09,Hydro,20200512,15:38:17,2338920.61,110138.39,-26.99,1288.29
Carolina Beach,CB_09,Hydro,20200512,15:38:16,2338925,110136.2,-26.96,1293.17
Carolina Beach,CB_09,Hydro,20200512,15:38:16,2338929.62,110134.22,-26.95,1298.2
Carolina Beach,CB_09,Hydro,20200512,15:38:16,2338934.26,110132.25,-27.01,1303.23
Carolina Beach,CB_09,Hydro,20200512,15:38:15,2338938.69,110130.35,-27.04,1308.05
Carolina Beach,CB_09,Hydro,20200512,15:38:15,2338943.37,110128.08,-27.05,1313.23
Carolina Beach,CB_09,Hydro,20200512,15:38:14,2338947.88,110125.77,-27.05,1318.27
Carolina Beach,CB_09,Hydro,20200512,15:38:14,2338952.53,110124.07,-27.12,1323.22
Carolina Beach,CB_09,Hydro,20200512,15:38:14,2338956.98,110121.82,-27.18,1328.18
Carolina Beach,CB_09,Hydro,20200512,15:38:13,2338961.17,110118.73,-27.21,1333.2
Carolina Beach,CB_09,Hydro,20200512,15:38:13,2338965.39,110116.31,-27.29,1338
Carolina Beach,CB_09,Hydro,20200512,15:38:12,2338969.84,110113.68,-27.34,1343.1
Carolina Beach,CB_09,Hydro,20200512,15:38:12,2338974.18,110111.04,-27.4,1348.09
Carolina Beach,CB_09,Hydro,20200512,15:38:11,2338978.66,110108.64,-27.53,1353.14
Carolina Beach,CB_09,Hydro,20200512,15:38:11,2338983.04,110106.64,-27.67,1357.94
Carolina Beach,CB_09,Hydro,20200512,15:38:10,2338987.86,110104.62,-27.87,1363.16
Carolina Beach,CB_09,Hydro,20200512,15:38:10,2338992.46,110102.6,-28.06,1368.18
Carolina Beach,CB_09,Hydro,20200512,15:38:09,2338997.1,110100.28,-28.16,1373.34
Carolina Beach,CB_09,Hydro,20200512,15:38:09,2339001.89,110098.69,-28.18,1378.39
Carolina Beach,CB_09,Hydro,20200512,15:38:08,2339006.48,110096.99,-28.25,1383.28
Carolina Beach,CB_09,Hydro,20200512,15:38:08,2339011.21,110095.23,-28.33,1388.33
Carolina Beach,CB_09,Hydro,20200512,15:38:07,2339015.74,110093.28,-28.28,1393.26
Carolina Beach,CB_09,Hydro,20200512,15:38:07,2339020.41,110091.36,-28.22,1398.3
Carolina Beach,CB_09,Hydro,20200512,15:38:07,2339025.01,110089.71,-28.22,1403.19
Carolina Beach,CB_09,Hydro,20200512,15:38:06,2339029.62,110089.13,-28.27,1407.7
Carolina Beach,CB_09,Hydro,20200512,15:38:06,2339034.83,110087.24,-28.3,1413.24
Carolina Beach,CB_09,Hydro,20200512,15:38:06,2339038.66,110084.22,-28.26,1417.9
Carolina Beach,CB_09,Hydro,20200512,15:38:05,2339043.01,110080.5,-28.21,1423.29
Carolina Beach,CB_09,Hydro,20200512,15:38:05,2339047.09,110077.71,-28.21,1428.1
Carolina Beach,CB_09,Hydro,20200512,15:38:04,2339051.39,110074.71,-28.21,1433.18
Carolina Beach,CB_09,Hydro,20200512,15:38:04,2339055.17,110071.49,-28.23,1437.86
Carolina Beach,CB_09,Hydro,20200512,15:38:03,2339059.84,110068.31,-28.2,1443.36
Carolina Beach,CB_09,Hydro,20200512,15:38:03,2339064.46,110067.56,-28.15,1447.95
Carolina Beach,CB_09,Hydro,20200512,15:38:02,2339069.32,110065.98,-28.12,1453.05
