Location,Profile,Method,Date,Time_UTC,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_02,Hydro,20190603,14:40:19,2340620.33,113200.76,-29.01,1716.92
Carolina Beach,CB_02,Hydro,20190603,14:40:19,2340624.23,113198.99,-29.07,1721.2
Carolina Beach,CB_02,Hydro,20190603,14:40:19,2340629.63,113197.36,-29.07,1726.81
Carolina Beach,CB_02,Hydro,20190603,14:40:18,2340633.82,113195.73,-29.03,1731.31
Carolina Beach,CB_02,Hydro,20190603,14:40:18,2340639.12,113193.73,-28.98,1736.97
Carolina Beach,CB_02,Hydro,20190603,14:40:18,2340643.24,113192.19,-29,1741.37
Carolina Beach,CB_02,Hydro,20190603,14:40:17,2340647.44,113190.58,-29,1745.87
Carolina Beach,CB_02,Hydro,20190603,14:40:17,2340653.06,113188.38,-28.97,1751.9
Carolina Beach,CB_02,Hydro,20190603,14:40:17,2340655.83,113187.29,-28.98,1754.88
Carolina Beach,CB_02,Hydro,20190603,14:40:16,2340662.2,113184.75,-28.94,1761.73
Carolina Beach,CB_02,Hydro,20190603,14:40:16,2340666.73,113182.85,-28.91,1766.65
Carolina Beach,CB_02,Hydro,20190603,14:40:16,2340671.26,113180.81,-28.88,1771.61
Carolina Beach,CB_02,Hydro,20190603,14:40:15,2340675.65,113178.54,-28.86,1776.53
Carolina Beach,CB_02,Hydro,20190603,14:40:15,2340680.5,113176.77,-28.84,1781.69
Carolina Beach,CB_02,Hydro,20190603,14:40:15,2340685.23,113175,-28.81,1786.74
Carolina Beach,CB_02,Hydro,20190603,14:40:14,2340689.91,113173.16,-28.79,1791.77
Carolina Beach,CB_02,Hydro,20190603,14:40:14,2340694.27,113171.49,-28.77,1796.44
Carolina Beach,CB_02,Hydro,20190603,14:40:14,2340698.94,113169.69,-28.76,1801.44
Carolina Beach,CB_02,Hydro,20190603,14:40:13,2340703.47,113167.91,-28.73,1806.31
Carolina Beach,CB_02,Hydro,20190603,14:40:13,2340708.1,113166.08,-28.72,1811.29
Carolina Beach,CB_02,Hydro,20190603,14:40:13,2340712.5,113164.3,-28.7,1816.03
Carolina Beach,CB_02,Hydro,20190603,14:40:12,2340716.79,113162.47,-28.67,1820.7
Carolina Beach,CB_02,Hydro,20190603,14:40:12,2340722.58,113160.28,-28.65,1826.88
Carolina Beach,CB_02,Hydro,20190603,14:40:12,2340727,113158.63,-28.66,1831.6
Carolina Beach,CB_02,Hydro,20190603,14:40:11,2340731.41,113157,-28.66,1836.3
Carolina Beach,CB_02,Hydro,20190603,14:40:11,2340735.85,113155.33,-28.65,1841.04
Carolina Beach,CB_02,Hydro,20190603,14:40:11,2340740.21,113153.64,-28.61,1845.72
Carolina Beach,CB_02,Hydro,20190603,14:40:10,2340745.69,113151.15,-28.57,1851.73
Carolina Beach,CB_02,Hydro,20190603,14:40:10,2340749.65,113149.5,-28.56,1856.02
Carolina Beach,CB_02,Hydro,20190603,14:40:10,2340754.95,113148,-28.54,1861.5
Carolina Beach,CB_02,Hydro,20190603,14:40:09,2340758.78,113146.54,-28.49,1865.6
Carolina Beach,CB_02,Hydro,20190603,14:40:09,2340763.6,113144.62,-28.45,1870.78
Carolina Beach,CB_02,Hydro,20190603,14:40:09,2340768.36,113142.73,-28.42,1875.91
Carolina Beach,CB_02,Hydro,20190603,14:40:08,2340773.4,113140.75,-28.41,1881.32
Carolina Beach,CB_02,Hydro,20190603,14:40:08,2340777.87,113139.06,-28.41,1886.1
Carolina Beach,CB_02,Hydro,20190603,14:40:07,2340782.37,113137.48,-28.39,1890.86
Carolina Beach,CB_02,Hydro,20190603,14:40:07,2340786.88,113135.23,-28.37,1895.89
Carolina Beach,CB_02,Hydro,20190603,14:40:06,2340791.41,113132.7,-28.33,1901.03
Carolina Beach,CB_02,Hydro,20190603,14:40:06,2340796.63,113131.02,-28.3,1906.5
Carolina Beach,CB_02,Hydro,20190603,14:40:06,2340800.83,113129.31,-28.3,1911.04
Carolina Beach,CB_02,Hydro,20190603,14:40:05,2340805.11,113127.52,-28.3,1915.68
Carolina Beach,CB_02,Hydro,20190603,14:40:05,2340810.82,113125.01,-28.3,1921.91
Carolina Beach,CB_02,Hydro,20190603,14:40:05,2340815.1,113123.04,-28.26,1926.62
Carolina Beach,CB_02,Hydro,20190603,14:40:04,2340819.42,113120.99,-28.25,1931.39
Carolina Beach,CB_02,Hydro,20190603,14:40:04,2340824.12,113118.86,-28.28,1936.55
Carolina Beach,CB_02,Hydro,20190603,14:40:04,2340828.58,113116.93,-28.28,1941.41
Carolina Beach,CB_02,Hydro,20190603,14:40:03,2340833.11,113114.99,-28.19,1946.33
Carolina Beach,CB_02,Hydro,20190603,14:40:03,2340837.65,113113.07,-28.09,1951.26
Carolina Beach,CB_02,Hydro,20190603,14:40:03,2340842.4,113111.09,-28.07,1956.41
Carolina Beach,CB_02,Hydro,20190603,14:40:03,2340845.39,113109.91,-28.06,1959.62
Carolina Beach,CB_02,Hydro,20190603,14:40:02,2340852.28,113107.24,-28.04,1967.01
Carolina Beach,CB_02,Hydro,20190603,14:40:02,2340855.49,113105.97,-28.03,1970.46
Carolina Beach,CB_02,Hydro,20190603,14:40:02,2340860.18,113104.12,-28,1975.5
Carolina Beach,CB_02,Hydro,20190603,14:40:01,2340864.91,113102.3,-28,1980.57
Carolina Beach,CB_02,Hydro,20190603,14:40:01,2340869.67,113100.46,-27.99,1985.67
Carolina Beach,CB_02,Hydro,20190603,14:40:01,2340874.67,113098.49,-27.95,1991.05
Carolina Beach,CB_02,Hydro,20190603,14:40:00,2340879.3,113096.29,-27.92,1996.16
Carolina Beach,CB_02,Hydro,20190603,14:40:00,2340884.02,113094.06,-27.91,2001.38
Carolina Beach,CB_02,Hydro,20190603,14:40:00,2340888.73,113091.74,-27.88,2006.61
Carolina Beach,CB_02,Hydro,20190603,14:40:00,2340893.07,113089.51,-27.84,2011.47
Carolina Beach,CB_02,Hydro,20190603,14:39:59,2340897.48,113086.91,-27.82,2016.53
Carolina Beach,CB_02,Hydro,20190603,14:39:59,2340901.79,113084.54,-27.82,2021.42
Carolina Beach,CB_02,Hydro,20190603,14:39:59,2340906.06,113082.47,-27.83,2026.15
Carolina Beach,CB_02,Hydro,20190603,14:39:58,2340910.14,113080.44,-27.84,2030.7
Carolina Beach,CB_02,Hydro,20190603,14:39:58,2340915.76,113078.57,-27.86,2036.61
Carolina Beach,CB_02,Hydro,20190603,14:39:58,2340919.64,113076.97,-27.87,2040.8
Carolina Beach,CB_02,Hydro,20190603,14:39:57,2340924.56,113074.79,-27.92,2046.18
Carolina Beach,CB_02,Hydro,20190603,14:39:57,2340929.12,113071.49,-27.92,2051.65
Carolina Beach,CB_02,Hydro,20190603,14:39:56,2340934.22,113069.83,-27.94,2057
Carolina Beach,CB_02,Hydro,20190603,14:39:56,2340938.3,113068.61,-27.97,2061.24
Carolina Beach,CB_02,Hydro,20190603,14:39:56,2340943.35,113066.47,-27.98,2066.72
Carolina Beach,CB_02,Hydro,20190603,14:39:55,2340948.07,113064.35,-27.97,2071.89
Carolina Beach,CB_02,Hydro,20190603,14:39:55,2340951.89,113062.54,-27.93,2076.11
Carolina Beach,CB_02,Hydro,20190603,14:39:55,2340955.7,113060.72,-27.87,2080.33
Carolina Beach,CB_02,Hydro,20190603,14:39:54,2340961.41,113058.04,-27.77,2086.62
Carolina Beach,CB_02,Hydro,20190603,14:39:54,2340965.15,113056.29,-27.72,2090.75
Carolina Beach,CB_02,Hydro,20190603,14:39:53,2340970.32,113053.82,-27.67,2096.47
Carolina Beach,CB_02,Hydro,20190603,14:39:53,2340974.27,113051.91,-27.62,2100.84
Carolina Beach,CB_02,Hydro,20190603,14:39:53,2340979.52,113049.28,-27.54,2106.7
Carolina Beach,CB_02,Hydro,20190603,14:39:52,2340984.18,113046.63,-27.5,2112.01
Carolina Beach,CB_02,Hydro,20190603,14:39:52,2340988.3,113044.48,-27.48,2116.64
Carolina Beach,CB_02,Hydro,20190603,14:39:52,2340992.55,113042.79,-27.47,2121.21
Carolina Beach,CB_02,Hydro,20190603,14:39:51,2340996.75,113040.93,-27.45,2125.8
Carolina Beach,CB_02,Hydro,20190603,14:39:51,2341001.2,113038.94,-27.45,2130.67
Carolina Beach,CB_02,Hydro,20190603,14:39:51,2341005.56,113036.79,-27.45,2135.52
Carolina Beach,CB_02,Hydro,20190603,14:39:50,2341011.05,113034.05,-27.46,2141.64
Carolina Beach,CB_02,Hydro,20190603,14:39:50,2341014.83,113032.38,-27.47,2145.77
Carolina Beach,CB_02,Hydro,20190603,14:39:50,2341020.13,113029.94,-27.47,2151.59
Carolina Beach,CB_02,Hydro,20190603,14:39:49,2341024.06,113028.64,-27.44,2155.73
Carolina Beach,CB_02,Hydro,20190603,14:39:49,2341029.37,113027.76,-27.45,2160.98
Carolina Beach,CB_02,Hydro,20190603,14:39:49,2341034.63,113026.26,-27.44,2166.42
Carolina Beach,CB_02,Hydro,20190603,14:39:48,2341039.72,113024.74,-27.43,2171.71
Carolina Beach,CB_02,Hydro,20190603,14:39:48,2341043.57,113023.4,-27.42,2175.78
Carolina Beach,CB_02,Hydro,20190603,14:39:47,2341048.42,113021.88,-27.39,2180.84
Carolina Beach,CB_02,Hydro,20190603,14:39:47,2341053.68,113020.07,-27.37,2186.4
Carolina Beach,CB_02,Hydro,20190603,14:39:47,2341057.9,113019.06,-27.35,2190.69
Carolina Beach,CB_02,Hydro,20190603,14:39:46,2341062.92,113017.42,-27.32,2195.96
Carolina Beach,CB_02,Hydro,20190603,14:39:46,2341067.43,113016.21,-27.32,2200.59
Carolina Beach,CB_02,Hydro,20190603,14:39:46,2341073.4,113014.01,-27.34,2206.95
Carolina Beach,CB_02,Hydro,20190603,14:39:45,2341077.87,113012.27,-27.4,2211.75
Carolina Beach,CB_02,Hydro,20190603,14:39:45,2341082.05,113010.79,-27.45,2216.18
Carolina Beach,CB_02,Hydro,20190603,14:39:45,2341086.6,113008.9,-27.55,2221.11
Carolina Beach,CB_02,Hydro,20190603,14:39:44,2341091.72,113006.29,-27.61,2226.83
Carolina Beach,CB_02,Hydro,20190603,14:39:44,2341094.96,113004.76,-27.62,2230.41
Carolina Beach,CB_02,Hydro,20190603,14:39:44,2341099.92,113002.93,-27.61,2235.69
Carolina Beach,CB_02,Hydro,20190603,14:39:43,2341105.24,113001.57,-27.59,2241.13
Carolina Beach,CB_02,Hydro,20190603,14:39:43,2341110.26,113000.11,-27.55,2246.34
Carolina Beach,CB_02,Hydro,20190603,14:39:43,2341115.04,112998.45,-27.49,2251.39
Carolina Beach,CB_02,Hydro,20190603,14:39:43,2341118.41,112997.61,-27.47,2254.83
Carolina Beach,CB_02,Hydro,20190603,14:39:42,2341124.45,112995.74,-27.45,2261.13
Carolina Beach,CB_02,Hydro,20190603,14:39:42,2341128.96,112993.7,-27.43,2266.08
Carolina Beach,CB_02,Hydro,20190603,14:39:42,2341133.39,112991.43,-27.43,2271.03
Carolina Beach,CB_02,Hydro,20190603,14:39:41,2341138.12,112989.4,-27.41,2276.18
Carolina Beach,CB_02,Hydro,20190603,14:39:41,2341142.81,112987.34,-27.44,2281.3
Carolina Beach,CB_02,Hydro,20190603,14:39:41,2341147.5,112985.3,-27.5,2286.41
Carolina Beach,CB_02,Hydro,20190603,14:39:40,2341151.55,112983.56,-27.55,2290.82
Carolina Beach,CB_02,Hydro,20190603,14:39:40,2341156.13,112981.56,-27.6,2295.82
Carolina Beach,CB_02,Hydro,20190603,14:39:40,2341160.81,112979.46,-27.62,2300.94
Carolina Beach,CB_02,Hydro,20190603,14:39:40,2341165.47,112977.34,-27.68,2306.06
Carolina Beach,CB_02,Hydro,20190603,14:39:39,2341169.9,112975.12,-27.71,2310.99
Carolina Beach,CB_02,Hydro,20190603,14:39:39,2341173.87,112972.31,-27.71,2315.73
Carolina Beach,CB_02,Hydro,20190603,14:39:39,2341179.29,112969.51,-27.74,2321.8
Carolina Beach,CB_02,Hydro,20190603,14:39:38,2341183.9,112968.39,-27.75,2326.5
Carolina Beach,CB_02,Hydro,20190603,14:39:38,2341188.36,112967.57,-27.76,2330.94
Carolina Beach,CB_02,Hydro,20190603,14:39:38,2341193.84,112965.61,-27.81,2336.75
Carolina Beach,CB_02,Hydro,20190603,14:39:37,2341197.79,112964.15,-27.82,2340.96
Carolina Beach,CB_02,Hydro,20190603,14:39:37,2341202.94,112961.8,-27.84,2346.62
Carolina Beach,CB_02,Hydro,20190603,14:39:36,2341207.99,112959.98,-27.89,2351.98
Carolina Beach,CB_02,Hydro,20190603,14:39:36,2341212.13,112959.09,-27.89,2356.15
Carolina Beach,CB_02,Hydro,20190603,14:39:36,2341217.28,112957.42,-27.86,2361.56
Carolina Beach,CB_02,Hydro,20190603,14:39:35,2341222.02,112955.85,-27.81,2366.54
Carolina Beach,CB_02,Hydro,20190603,14:39:35,2341226.98,112954.15,-27.74,2371.77
Carolina Beach,CB_02,Hydro,20190603,14:39:34,2341231.8,112952.42,-27.68,2376.89
Carolina Beach,CB_02,Hydro,20190603,14:39:34,2341236.41,112950.8,-27.65,2381.77
Carolina Beach,CB_02,Hydro,20190603,14:39:34,2341240.21,112949.44,-27.63,2385.8
Carolina Beach,CB_02,Hydro,20190603,14:39:33,2341245.31,112947.53,-27.65,2391.25
Carolina Beach,CB_02,Hydro,20190603,14:39:33,2341250.58,112945.54,-27.73,2396.88
Carolina Beach,CB_02,Hydro,20190603,14:39:33,2341254.62,112944.04,-27.79,2401.19
Carolina Beach,CB_02,Hydro,20190603,14:39:32,2341258.63,112942.51,-27.82,2405.48
Carolina Beach,CB_02,Hydro,20190603,14:39:32,2341264.34,112940.26,-27.95,2411.62
Carolina Beach,CB_02,Hydro,20190603,14:39:32,2341268.76,112938.49,-28.03,2416.38
Carolina Beach,CB_02,Hydro,20190603,14:39:31,2341273.22,112936.64,-28.08,2421.21
Carolina Beach,CB_02,Hydro,20190603,14:39:31,2341277.79,112934.78,-28.2,2426.14
Carolina Beach,CB_02,Hydro,20190603,14:39:31,2341282.45,112933.18,-28.33,2431.06
Carolina Beach,CB_02,Hydro,20190603,14:39:30,2341287.01,112931.47,-28.39,2435.93
Carolina Beach,CB_02,Hydro,20190603,14:39:30,2341291.78,112929.71,-28.41,2441.01
Carolina Beach,CB_02,Hydro,20190603,14:39:30,2341296.52,112927.92,-28.45,2446.08
Carolina Beach,CB_02,Hydro,20190603,14:39:29,2341301.19,112926.04,-28.48,2451.11
Carolina Beach,CB_02,Hydro,20190603,14:39:29,2341305.66,112924.18,-28.48,2455.95
Carolina Beach,CB_02,Hydro,20190603,14:39:29,2341309.8,112921.74,-28.49,2460.7
Carolina Beach,CB_02,Hydro,20190603,14:39:28,2341314.38,112919.34,-28.51,2465.85
Carolina Beach,CB_02,Hydro,20190603,14:39:28,2341319.4,112918.02,-28.52,2471
Carolina Beach,CB_02,Hydro,20190603,14:39:28,2341324.19,112916.4,-28.53,2476.05
Carolina Beach,CB_02,Hydro,20190603,14:39:27,2341328.58,112914.66,-28.59,2480.77
Carolina Beach,CB_02,Hydro,20190603,14:39:27,2341334.08,112912.39,-28.64,2486.72
Carolina Beach,CB_02,Hydro,20190603,14:39:27,2341338.16,112910.19,-28.66,2491.33
Carolina Beach,CB_02,Hydro,20190603,14:39:26,2341342.15,112908.56,-28.69,2495.64
Carolina Beach,CB_02,Hydro,20190603,14:39:26,2341347.17,112906.89,-28.74,2500.92
Carolina Beach,CB_02,Hydro,20190603,14:39:26,2341352.63,112904.27,-28.78,2506.96
Carolina Beach,CB_02,Hydro,20190603,14:39:25,2341357.07,112902.13,-28.8,2511.88
Carolina Beach,CB_02,Hydro,20190603,14:39:25,2341361.89,112901,-28.87,2516.77
Carolina Beach,CB_02,Hydro,20190603,14:39:24,2341365.97,112899.63,-28.92,2521.07
Carolina Beach,CB_02,Hydro,20190603,14:39:24,2341371.22,112897.77,-28.93,2526.63
Carolina Beach,CB_02,Hydro,20190603,14:39:23,2341375.44,112896.14,-28.96,2531.15
Carolina Beach,CB_02,Hydro,20190603,14:39:23,2341380.63,112894.06,-29.03,2536.75
Carolina Beach,CB_02,Hydro,20190603,14:39:22,2341385.39,112891.95,-29.04,2541.95
Carolina Beach,CB_02,Hydro,20190603,14:39:22,2341388.72,112889.97,-29.05,2545.78
Carolina Beach,CB_02,Hydro,20190603,14:39:22,2341393.63,112887.89,-29.08,2551.11
Carolina Beach,CB_02,Hydro,20190603,14:39:21,2341399.12,112885.86,-29.11,2556.96
Carolina Beach,CB_02,Hydro,20190603,14:39:21,2341403.3,112884.07,-29.13,2561.51
Carolina Beach,CB_02,Hydro,20190603,14:39:21,2341407.28,112882.36,-29.16,2565.84
Carolina Beach,CB_02,Hydro,20190603,14:39:20,2341411.87,112880.38,-29.24,2570.84
Carolina Beach,CB_02,Hydro,20190603,14:39:20,2341417.29,112877.99,-29.27,2576.76
Carolina Beach,CB_02,Hydro,20190603,14:39:20,2341421.44,112875.94,-29.27,2581.37
Carolina Beach,CB_02,Hydro,20190603,14:39:19,2341425.66,112874.27,-29.28,2585.91
Carolina Beach,CB_02,Hydro,20190603,14:39:19,2341430.04,112872.57,-29.32,2590.61
Carolina Beach,CB_02,Hydro,20190603,14:39:19,2341435.76,112870.29,-29.34,2596.77
Carolina Beach,CB_02,Hydro,20190603,14:39:18,2341439.99,112868.56,-29.35,2601.34
Carolina Beach,CB_02,Hydro,20190603,14:39:18,2341444.04,112866.77,-29.38,2605.76
Carolina Beach,CB_02,Hydro,20190603,14:39:18,2341449.54,112864.22,-29.44,2611.82
Carolina Beach,CB_02,Hydro,20190603,14:39:17,2341453.71,112862.86,-29.48,2616.19
Carolina Beach,CB_02,Hydro,20190603,14:39:17,2341459.21,112861.14,-29.49,2621.94
Carolina Beach,CB_02,Hydro,20190603,14:39:17,2341463.41,112859.6,-29.52,2626.41
Carolina Beach,CB_02,Hydro,20190603,14:39:16,2341467.6,112858.01,-29.55,2630.89
Carolina Beach,CB_02,Hydro,20190603,14:39:16,2341471.89,112856.36,-29.6,2635.48
Carolina Beach,CB_02,Hydro,20190603,14:39:16,2341476.47,112854.57,-29.64,2640.4
Carolina Beach,CB_02,Hydro,20190603,14:39:15,2341482.29,112852.34,-29.71,2646.63
Carolina Beach,CB_02,Hydro,20190603,14:39:15,2341486.44,112850.73,-29.76,2651.08
Carolina Beach,CB_02,Hydro,20190603,14:39:15,2341490.67,112849.01,-29.79,2655.65
Carolina Beach,CB_02,Hydro,20190603,14:39:14,2341496.27,112846.51,-29.83,2661.78
Carolina Beach,CB_02,Hydro,20190603,14:39:14,2341500.33,112845.11,-29.85,2666.07
Carolina Beach,CB_02,Hydro,20190603,14:39:13,2341505.71,112843.05,-29.91,2671.83
Carolina Beach,CB_02,Hydro,20190603,14:39:13,2341509.77,112841.47,-29.95,2676.18
Carolina Beach,CB_02,Hydro,20190603,14:39:13,2341515.06,112839.25,-29.96,2681.92
Carolina Beach,CB_02,Hydro,20190603,14:39:12,2341519.06,112837.45,-29.96,2686.3
Carolina Beach,CB_02,Hydro,20190603,14:39:12,2341523.07,112835.58,-29.97,2690.72
Carolina Beach,CB_02,Hydro,20190603,14:39:12,2341528.39,112833.01,-29.98,2696.62
Carolina Beach,CB_02,Hydro,20190603,14:39:11,2341532.58,112830.9,-30.02,2701.29
Carolina Beach,CB_02,Hydro,20190603,14:39:11,2341536.78,112828.87,-30.07,2705.95
Carolina Beach,CB_02,Hydro,20190603,14:39:11,2341542.27,112826.35,-30.13,2711.98
Carolina Beach,CB_02,Hydro,20190603,14:39:10,2341546.19,112824.35,-30.22,2716.36
Carolina Beach,CB_02,Hydro,20190603,14:39:10,2341550.22,112822.22,-30.31,2720.9
Carolina Beach,CB_02,Hydro,20190603,14:39:10,2341555.4,112819.22,-30.36,2726.83
Carolina Beach,CB_02,Hydro,20190603,14:39:09,2341559.33,112818.07,-30.36,2730.9
Carolina Beach,CB_02,Hydro,20190603,14:39:09,2341564.1,112816.1,-30.38,2736.06
Carolina Beach,CB_02,Hydro,20190603,14:39:09,2341568.81,112813.62,-30.41,2741.36
Carolina Beach,CB_02,Hydro,20190603,14:39:08,2341573.41,112811.58,-30.47,2746.39
Carolina Beach,CB_02,Hydro,20190603,14:39:08,2341578.12,112810.39,-30.53,2751.2
Carolina Beach,CB_02,Hydro,20190603,14:39:07,2341582.96,112809.18,-30.6,2756.14
Carolina Beach,CB_02,Hydro,20190603,14:39:07,2341588.15,112807.82,-30.68,2761.46
Carolina Beach,CB_02,Hydro,20190603,14:39:07,2341593.34,112806.05,-30.77,2766.94
Carolina Beach,CB_02,Hydro,20190603,14:39:06,2341597.46,112805.34,-30.84,2771.02
Carolina Beach,CB_02,Hydro,20190603,14:39:06,2341602.76,112803.78,-30.88,2776.52
Carolina Beach,CB_02,Hydro,20190603,14:39:05,2341606.62,112801.88,-30.85,2780.81
Carolina Beach,CB_02,Hydro,20190603,14:39:05,2341611.78,112799.28,-30.83,2786.57
Carolina Beach,CB_02,Hydro,20190603,14:39:05,2341615.85,112797.34,-30.88,2791.07
Carolina Beach,CB_02,Hydro,20190603,14:39:04,2341619.94,112795.58,-30.87,2795.52
Carolina Beach,CB_02,Hydro,20190603,14:39:04,2341625.36,112793.26,-30.84,2801.42
Carolina Beach,CB_02,Hydro,20190603,14:39:04,2341629.58,112791.46,-30.84,2806
Carolina Beach,CB_02,Hydro,20190603,14:39:03,2341633.94,112789.59,-30.85,2810.75
Carolina Beach,CB_02,Hydro,20190603,14:39:03,2341638.59,112787.57,-30.87,2815.81
Carolina Beach,CB_02,Hydro,20190603,14:39:03,2341643.01,112785.66,-30.9,2820.63
Carolina Beach,CB_02,Hydro,20190603,14:39:03,2341647.54,112783.64,-30.91,2825.58
Carolina Beach,CB_02,Hydro,20190603,14:39:02,2341651.94,112781.59,-30.93,2830.43
Carolina Beach,CB_02,Hydro,20190603,14:39:02,2341657.82,112778.76,-30.98,2836.94
Carolina Beach,CB_02,Hydro,20190603,14:39:01,2341662.14,112776.65,-30.98,2841.74
Carolina Beach,CB_02,Hydro,20190603,14:39:01,2341666.36,112773.77,-31.01,2846.73
Carolina Beach,CB_02,Hydro,20190603,14:39:01,2341670.9,112771.37,-31.03,2851.84
Carolina Beach,CB_02,Hydro,20190603,14:39:01,2341675.22,112769.93,-31.07,2856.38
Carolina Beach,CB_02,Hydro,20190603,14:39:00,2341679.41,112768.53,-31.09,2860.79
Carolina Beach,CB_02,Hydro,20190603,14:39:00,2341684.43,112765.61,-31.1,2866.54
Carolina Beach,CB_02,Hydro,20190603,14:39:00,2341687.87,112763.32,-31.12,2870.59
Carolina Beach,CB_02,Hydro,20190603,14:38:59,2341692.82,112761.2,-31.15,2875.97
Carolina Beach,CB_02,Hydro,20190603,14:38:59,2341697.97,112760.62,-31.2,2880.97
Carolina Beach,CB_02,Hydro,20190603,14:38:58,2341703.45,112759.13,-31.23,2886.61
Carolina Beach,CB_02,Hydro,20190603,14:38:58,2341708.08,112757.63,-31.27,2891.46
Carolina Beach,CB_02,Hydro,20190603,14:38:57,2341712.56,112755.91,-31.29,2896.26
Carolina Beach,CB_02,Hydro,20190603,14:38:57,2341717.25,112754.07,-31.28,2901.3
Carolina Beach,CB_02,Hydro,20190603,14:38:57,2341722.28,112752.09,-31.31,2906.7
Carolina Beach,CB_02,Hydro,20190603,14:38:56,2341726.07,112750.66,-31.34,2910.75
Carolina Beach,CB_02,Hydro,20190603,14:38:56,2341731.55,112748.54,-31.38,2916.63
Carolina Beach,CB_02,Hydro,20190603,14:38:56,2341735.89,112746.77,-31.39,2921.31
Carolina Beach,CB_02,Hydro,20190603,14:38:55,2341740.19,112744.96,-31.37,2925.98
Carolina Beach,CB_02,Hydro,20190603,14:38:55,2341744.48,112743.13,-31.4,2930.64
Carolina Beach,CB_02,Hydro,20190603,14:38:55,2341748.94,112741.29,-31.42,2935.47
Carolina Beach,CB_02,Hydro,20190603,14:38:54,2341753.6,112739.37,-31.45,2940.51
Carolina Beach,CB_02,Hydro,20190603,14:38:54,2341758.24,112737.4,-31.48,2945.55
Carolina Beach,CB_02,Hydro,20190603,14:38:54,2341763.12,112735.31,-31.51,2950.85
Carolina Beach,CB_02,Hydro,20190603,14:38:53,2341767.94,112733.23,-31.51,2956.1
Carolina Beach,CB_02,Hydro,20190603,14:38:53,2341772.46,112731.33,-31.53,2961
Carolina Beach,CB_02,Hydro,20190603,14:38:53,2341776.94,112729.44,-31.54,2965.87
Carolina Beach,CB_02,Hydro,20190603,14:38:53,2341781.5,112727.34,-31.55,2970.88
Carolina Beach,CB_02,Hydro,20190603,14:38:52,2341786.05,112724.74,-31.58,2976.07
Carolina Beach,CB_02,Hydro,20190603,14:38:52,2341790.8,112723.06,-31.59,2981.11
Carolina Beach,CB_02,Hydro,20190603,14:38:52,2341795.48,112721.14,-31.63,2986.17
Carolina Beach,CB_02,Hydro,20190603,14:38:51,2341800.01,112719.04,-31.65,2991.15
Carolina Beach,CB_02,Hydro,20190603,14:38:51,2341804.84,112717.04,-31.67,2996.38
Carolina Beach,CB_02,Hydro,20190603,14:38:51,2341809.31,112715.19,-31.71,3001.22
Carolina Beach,CB_02,Hydro,20190603,14:38:50,2341813.74,112712.93,-31.76,3006.17
Carolina Beach,CB_02,Hydro,20190603,14:38:50,2341818.1,112710.81,-31.77,3011.01
Carolina Beach,CB_02,Hydro,20190603,14:38:50,2341822.51,112709.57,-31.78,3015.56
Carolina Beach,CB_02,Hydro,20190603,14:38:49,2341828.6,112707.95,-31.81,3021.81
Carolina Beach,CB_02,Hydro,20190603,14:38:49,2341833.09,112706.32,-31.83,3026.59
Carolina Beach,CB_02,Hydro,20190603,14:38:49,2341837.35,112704.85,-31.86,3031.09
Carolina Beach,CB_02,Hydro,20190603,14:38:48,2341842.69,112702.95,-31.91,3036.75
Carolina Beach,CB_02,Hydro,20190603,14:38:48,2341846.6,112701.57,-31.95,3040.89
Carolina Beach,CB_02,Hydro,20190603,14:38:48,2341851.57,112700.04,-31.98,3046.08
Carolina Beach,CB_02,Hydro,20190603,14:38:47,2341856.83,112698.96,-32,3051.36
Carolina Beach,CB_02,Hydro,20190603,14:38:47,2341861.84,112697.68,-31.94,3056.48
Carolina Beach,CB_02,Hydro,20190603,14:38:46,2341866.87,112696.26,-31.96,3061.68
Carolina Beach,CB_02,Hydro,20190603,14:38:46,2341871.87,112694.72,-31.98,3066.89
Carolina Beach,CB_02,Hydro,20190603,14:38:46,2341875.57,112693.45,-31.98,3070.8
Carolina Beach,CB_02,Hydro,20190603,14:38:45,2341880.53,112691.44,-32.03,3076.15
Carolina Beach,CB_02,Hydro,20190603,14:38:45,2341885.61,112689.97,-32.07,3081.41
Carolina Beach,CB_02,Hydro,20190603,14:38:45,2341889.67,112688.6,-32.1,3085.69
Carolina Beach,CB_02,Hydro,20190603,14:38:44,2341895.11,112686.68,-32.16,3091.45
Carolina Beach,CB_02,Hydro,20190603,14:38:44,2341900.19,112684.83,-32.2,3096.85
Carolina Beach,CB_02,Hydro,20190603,14:38:43,2341903.97,112683.42,-32.19,3100.89
Carolina Beach,CB_02,Hydro,20190603,14:38:43,2341909.22,112681.32,-32.19,3106.54
Carolina Beach,CB_02,Hydro,20190603,14:38:43,2341914.27,112679.24,-32.19,3112
Carolina Beach,CB_02,Hydro,20190603,14:38:42,2341918.37,112677.47,-32.22,3116.47
Carolina Beach,CB_02,Hydro,20190603,14:38:42,2341922.5,112675.56,-32.23,3121.01
Carolina Beach,CB_02,Hydro,20190603,14:38:42,2341927.83,112672.98,-32.24,3126.92
Carolina Beach,CB_02,Hydro,20190603,14:38:41,2341931.58,112671.12,-32.25,3131.09
Carolina Beach,CB_02,Hydro,20190603,14:38:41,2341936.43,112668.64,-32.29,3136.52
