Location,Profile,Date,Time_UTC,Method,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_11,20180313,14:14:17,Hydro,2341396.74,108125.83,-34.02,4318.9
Carolina Beach,CB_11,20180313,14:14:17,Hydro,2341401.28,108124.29,-34.08,4323.69
Carolina Beach,CB_11,20180313,14:14:16,Hydro,2341405.92,108122.83,-34.12,4328.54
Carolina Beach,CB_11,20180313,14:14:16,Hydro,2341411.08,108121.05,-34.15,4334
Carolina Beach,CB_11,20180313,14:14:15,Hydro,2341415.8,108119.33,-34.17,4339.02
Carolina Beach,CB_11,20180313,14:14:15,Hydro,2341420,108117.67,-34.2,4343.54
Carolina Beach,CB_11,20180313,14:14:14,Hydro,2341424.85,108116.02,-34.23,4348.66
Carolina Beach,CB_11,20180313,14:14:14,Hydro,2341429.96,108114.4,-34.25,4354.01
Carolina Beach,CB_11,20180313,14:14:14,Hydro,2341434.15,108113.02,-34.29,4358.42
Carolina Beach,CB_11,20180313,14:14:13,Hydro,2341439.23,108111.02,-34.28,4363.87
Carolina Beach,CB_11,20180313,14:14:13,Hydro,2341443.88,108109.25,-34.29,4368.85
Carolina Beach,CB_11,20180313,14:14:12,Hydro,2341448.36,108107.78,-34.34,4373.56
Carolina Beach,CB_11,20180313,14:14:12,Hydro,2341453.53,108106.08,-34.38,4379
Carolina Beach,CB_11,20180313,14:14:11,Hydro,2341457.96,108104.53,-34.44,4383.69
Carolina Beach,CB_11,20180313,14:14:11,Hydro,2341462.79,108102.69,-34.39,4388.86
Carolina Beach,CB_11,20180313,14:14:10,Hydro,2341467.21,108101.16,-34.44,4393.53
Carolina Beach,CB_11,20180313,14:14:10,Hydro,2341472.2,108099.62,-34.45,4398.74
Carolina Beach,CB_11,20180313,14:14:09,Hydro,2341476.85,108098.01,-34.5,4403.66
Carolina Beach,CB_11,20180313,14:14:09,Hydro,2341481.93,108096.28,-34.52,4409.02
Carolina Beach,CB_11,20180313,14:14:08,Hydro,2341486.45,108094.71,-34.53,4413.81
Carolina Beach,CB_11,20180313,14:14:08,Hydro,2341491.08,108093.09,-34.55,4418.71
Carolina Beach,CB_11,20180313,14:14:07,Hydro,2341495.99,108091.39,-34.62,4423.9
Carolina Beach,CB_11,20180313,14:14:07,Hydro,2341500.52,108089.5,-34.62,4428.81
Carolina Beach,CB_11,20180313,14:14:06,Hydro,2341505,108087.47,-34.57,4433.72
Carolina Beach,CB_11,20180313,14:14:06,Hydro,2341509.58,108085.54,-34.64,4438.69
Carolina Beach,CB_11,20180313,14:14:05,Hydro,2341514.2,108083.54,-34.67,4443.71
Carolina Beach,CB_11,20180313,14:14:05,Hydro,2341518.21,108081.7,-34.68,4448.12
Carolina Beach,CB_11,20180313,14:14:04,Hydro,2341523.48,108079.51,-34.75,4453.82
Carolina Beach,CB_11,20180313,14:14:04,Hydro,2341528.13,108077.63,-34.76,4458.84
Carolina Beach,CB_11,20180313,14:14:03,Hydro,2341532.44,108075.73,-34.75,4463.54
Carolina Beach,CB_11,20180313,14:14:03,Hydro,2341537.18,108073.9,-34.79,4468.62
Carolina Beach,CB_11,20180313,14:14:02,Hydro,2341542.02,108072.14,-34.86,4473.77
Carolina Beach,CB_11,20180313,14:14:02,Hydro,2341546.75,108070.36,-34.92,4478.82
Carolina Beach,CB_11,20180313,14:14:01,Hydro,2341551.03,108068.89,-34.95,4483.35
Carolina Beach,CB_11,20180313,14:14:01,Hydro,2341555.81,108067.24,-34.93,4488.4
Carolina Beach,CB_11,20180313,14:14:00,Hydro,2341560.78,108065.55,-34.96,4493.65
Carolina Beach,CB_11,20180313,14:14:00,Hydro,2341565.64,108063.92,-35,4498.77
Carolina Beach,CB_11,20180313,14:13:59,Hydro,2341570.28,108062.24,-35.02,4503.7
Carolina Beach,CB_11,20180313,14:13:59,Hydro,2341575.06,108060.49,-35.05,4508.79
Carolina Beach,CB_11,20180313,14:13:58,Hydro,2341579.9,108059.15,-35.13,4513.79
Carolina Beach,CB_11,20180313,14:13:58,Hydro,2341584.71,108057.4,-35.14,4518.91
Carolina Beach,CB_11,20180313,14:13:57,Hydro,2341589.43,108055.64,-35.12,4523.95
Carolina Beach,CB_11,20180313,14:13:57,Hydro,2341594.09,108054.12,-35.15,4528.84
Carolina Beach,CB_11,20180313,14:13:57,Hydro,2341598.75,108052.72,-35.22,4533.7
Carolina Beach,CB_11,20180313,14:13:56,Hydro,2341603.54,108051.18,-35.23,4538.72
Carolina Beach,CB_11,20180313,14:13:56,Hydro,2341608.26,108049.37,-35.22,4543.78
Carolina Beach,CB_11,20180313,14:13:55,Hydro,2341613.08,108047.6,-35.24,4548.91
Carolina Beach,CB_11,20180313,14:13:55,Hydro,2341617.51,108045.92,-35.22,4553.65
Carolina Beach,CB_11,20180313,14:13:54,Hydro,2341622.03,108044.03,-35.29,4558.54
Carolina Beach,CB_11,20180313,14:13:54,Hydro,2341627.23,108042.23,-35.37,4564.04
Carolina Beach,CB_11,20180313,14:13:53,Hydro,2341631.77,108040.84,-35.44,4568.78
Carolina Beach,CB_11,20180313,14:13:53,Hydro,2341636.44,108039.05,-35.41,4573.78
Carolina Beach,CB_11,20180313,14:13:52,Hydro,2341640.92,108037.3,-35.48,4578.59
Carolina Beach,CB_11,20180313,14:13:52,Hydro,2341645.64,108035.62,-35.54,4583.6
Carolina Beach,CB_11,20180313,14:13:52,Hydro,2341650.58,108033.7,-35.55,4588.9
Carolina Beach,CB_11,20180313,14:13:51,Hydro,2341654.68,108032.12,-35.58,4593.3
Carolina Beach,CB_11,20180313,14:13:51,Hydro,2341659.66,108030.26,-35.6,4598.61
Carolina Beach,CB_11,20180313,14:13:50,Hydro,2341664.49,108028.23,-35.61,4603.85
Carolina Beach,CB_11,20180313,14:13:50,Hydro,2341668.85,108026.53,-35.69,4608.53
Carolina Beach,CB_11,20180313,14:13:49,Hydro,2341673.68,108024.34,-35.73,4613.82
Carolina Beach,CB_11,20180313,14:13:49,Hydro,2341677.95,108021.69,-35.7,4618.76
Carolina Beach,CB_11,20180313,14:13:48,Hydro,2341682.34,108019.41,-35.72,4623.67
Carolina Beach,CB_11,20180313,14:13:48,Hydro,2341687.25,108017.39,-35.78,4628.98
Carolina Beach,CB_11,20180313,14:13:47,Hydro,2341691.42,108015.17,-35.77,4633.66
Carolina Beach,CB_11,20180313,14:13:47,Hydro,2341696.04,108012.7,-35.78,4638.86
Carolina Beach,CB_11,20180313,14:13:46,Hydro,2341700.52,108010.49,-35.87,4643.84
Carolina Beach,CB_11,20180313,14:13:46,Hydro,2341704.94,108008.25,-35.9,4648.76
Carolina Beach,CB_11,20180313,14:13:45,Hydro,2341709.57,108005.86,-35.85,4653.94
Carolina Beach,CB_11,20180313,14:13:45,Hydro,2341713.9,108003.73,-35.87,4658.75
Carolina Beach,CB_11,20180313,14:13:44,Hydro,2341718.04,108001.67,-35.92,4663.35
Carolina Beach,CB_11,20180313,14:13:44,Hydro,2341722.76,107999.26,-35.99,4668.62
Carolina Beach,CB_11,20180313,14:13:43,Hydro,2341727.56,107996.76,-35.97,4673.99
Carolina Beach,CB_11,20180313,14:13:43,Hydro,2341731.97,107994.55,-36.07,4678.9
Carolina Beach,CB_11,20180313,14:13:42,Hydro,2341736.4,107992.64,-36.12,4683.72
Carolina Beach,CB_11,20180313,14:13:42,Hydro,2341741.02,107990.1,-36.09,4688.94
Carolina Beach,CB_11,20180313,14:13:41,Hydro,2341745.51,107987.79,-36.1,4693.96
Carolina Beach,CB_11,20180313,14:13:41,Hydro,2341749.89,107985.96,-36.15,4698.71
Carolina Beach,CB_11,20180313,14:13:40,Hydro,2341754.35,107983.99,-36.2,4703.58
Carolina Beach,CB_11,20180313,14:13:40,Hydro,2341759.01,107981.75,-36.23,4708.73
Carolina Beach,CB_11,20180313,14:13:39,Hydro,2341763.71,107979.7,-36.26,4713.85
Carolina Beach,CB_11,20180313,14:13:39,Hydro,2341767.95,107977.83,-36.26,4718.48
Carolina Beach,CB_11,20180313,14:13:38,Hydro,2341772.69,107975.71,-36.28,4723.66
Carolina Beach,CB_11,20180313,14:13:38,Hydro,2341776.86,107974.21,-36.32,4728.1
Carolina Beach,CB_11,20180313,14:13:37,Hydro,2341782.19,107972.2,-36.38,4733.79
Carolina Beach,CB_11,20180313,14:13:37,Hydro,2341786.9,107970.13,-36.41,4738.93
Carolina Beach,CB_11,20180313,14:13:36,Hydro,2341791.13,107968.23,-36.39,4743.56
Carolina Beach,CB_11,20180313,14:13:36,Hydro,2341796.05,107966.56,-36.43,4748.75
Carolina Beach,CB_11,20180313,14:13:35,Hydro,2341800.56,107965.08,-36.47,4753.49
Carolina Beach,CB_11,20180313,14:13:35,Hydro,2341805.22,107963.06,-36.48,4758.57
Carolina Beach,CB_11,20180313,14:13:35,Hydro,2341809.94,107961.15,-36.46,4763.66
Carolina Beach,CB_11,20180313,14:13:34,Hydro,2341814.64,107959.42,-36.49,4768.67
Carolina Beach,CB_11,20180313,14:13:34,Hydro,2341819.24,107957.9,-36.53,4773.51
Carolina Beach,CB_11,20180313,14:13:33,Hydro,2341824.05,107955.45,-36.53,4778.87
Carolina Beach,CB_11,20180313,14:13:33,Hydro,2341828.41,107953.38,-36.53,4783.68
Carolina Beach,CB_11,20180313,14:13:32,Hydro,2341833,107951.5,-36.6,4788.64
Carolina Beach,CB_11,20180313,14:13:32,Hydro,2341837.84,107949.47,-36.56,4793.89
Carolina Beach,CB_11,20180313,14:13:31,Hydro,2341842.22,107947.77,-36.56,4798.59
Carolina Beach,CB_11,20180313,14:13:31,Hydro,2341846.81,107946,-36.5,4803.51
Carolina Beach,CB_11,20180313,14:13:30,Hydro,2341851.46,107944.09,-36.5,4808.53
Carolina Beach,CB_11,20180313,14:13:30,Hydro,2341856.34,107942.14,-36.48,4813.79
Carolina Beach,CB_11,20180313,14:13:29,Hydro,2341861.17,107940.07,-36.44,4819.04
Carolina Beach,CB_11,20180313,14:13:29,Hydro,2341865.57,107938.36,-36.42,4823.76
Carolina Beach,CB_11,20180313,14:13:28,Hydro,2341870.38,107936.75,-36.48,4828.83
Carolina Beach,CB_11,20180313,14:13:28,Hydro,2341874.96,107934.71,-36.41,4833.83
Carolina Beach,CB_11,20180313,14:13:27,Hydro,2341879.38,107932.69,-36.32,4838.68
Carolina Beach,CB_11,20180313,14:13:27,Hydro,2341884.31,107930.7,-36.33,4844
Carolina Beach,CB_11,20180313,14:13:26,Hydro,2341889.08,107929.18,-36.42,4849
Carolina Beach,CB_11,20180313,14:13:26,Hydro,2341893.33,107927.5,-36.45,4853.57
Carolina Beach,CB_11,20180313,14:13:25,Hydro,2341898.45,107925.87,-36.45,4858.93
Carolina Beach,CB_11,20180313,14:13:25,Hydro,2341903.02,107924.62,-36.5,4863.64
Carolina Beach,CB_11,20180313,14:13:24,Hydro,2341907.99,107923.31,-36.52,4868.76
Carolina Beach,CB_11,20180313,14:13:24,Hydro,2341911.76,107922.13,-36.53,4872.7
Carolina Beach,CB_11,20180313,14:13:23,Hydro,2341917.79,107920.16,-36.45,4879.03
Carolina Beach,CB_11,20180313,14:13:23,Hydro,2341922.15,107918.96,-36.41,4883.54
Carolina Beach,CB_11,20180313,14:13:22,Hydro,2341927.24,107917.6,-36.42,4888.78
Carolina Beach,CB_11,20180313,14:13:22,Hydro,2341931.84,107916.01,-36.42,4893.64
Carolina Beach,CB_11,20180313,14:13:21,Hydro,2341936.66,107914.27,-36.33,4898.76
Carolina Beach,CB_11,20180313,14:13:21,Hydro,2341941.15,107912.89,-36.31,4903.45
Carolina Beach,CB_11,20180313,14:13:20,Hydro,2341946.43,107911.44,-36.31,4908.9
Carolina Beach,CB_11,20180313,14:13:20,Hydro,2341951.36,107910.21,-36.28,4913.95
Carolina Beach,CB_11,20180313,14:13:19,Hydro,2341956.11,107908.77,-36.22,4918.9
Carolina Beach,CB_11,20180313,14:13:19,Hydro,2341960.62,107907.26,-36.22,4923.65
Carolina Beach,CB_11,20180313,14:13:18,Hydro,2341965.49,107905.97,-36.21,4928.66
Carolina Beach,CB_11,20180313,14:13:18,Hydro,2341970.38,107904.62,-36.21,4933.71
Carolina Beach,CB_11,20180313,14:13:17,Hydro,2341975.52,107903.12,-36.19,4939.04
Carolina Beach,CB_11,20180313,14:13:17,Hydro,2341980.16,107902.03,-36.17,4943.77
Carolina Beach,CB_11,20180313,14:13:16,Hydro,2341985.04,107900.85,-36.17,4948.75
Carolina Beach,CB_11,20180313,14:13:16,Hydro,2341990.19,107899.71,-36.11,4953.97
Carolina Beach,CB_11,20180313,14:13:15,Hydro,2341994.96,107898.64,-36.12,4958.8
Carolina Beach,CB_11,20180313,14:13:15,Hydro,2341999.85,107897.54,-36.08,4963.76
Carolina Beach,CB_11,20180313,14:13:14,Hydro,2342004.99,107896.4,-36.08,4968.97
Carolina Beach,CB_11,20180313,14:13:14,Hydro,2342009.48,107895.27,-36.09,4973.57
Carolina Beach,CB_11,20180313,14:13:13,Hydro,2342014.65,107893.85,-36.08,4978.91
Carolina Beach,CB_11,20180313,14:13:13,Hydro,2342019.49,107892.67,-36.07,4983.85
Carolina Beach,CB_11,20180313,14:13:13,Hydro,2342024.22,107891.62,-36.03,4988.64
Carolina Beach,CB_11,20180313,14:13:12,Hydro,2342029.06,107890.56,-36.03,4993.54
Carolina Beach,CB_11,20180313,14:13:12,Hydro,2342034.41,107889.49,-36.07,4998.92
Carolina Beach,CB_11,20180313,14:13:11,Hydro,2342038.79,107888.19,-36.08,5003.48
Carolina Beach,CB_11,20180313,14:13:11,Hydro,2342043.97,107886.79,-36.08,5008.82
Carolina Beach,CB_11,20180313,14:13:10,Hydro,2342049.11,107885.62,-36.15,5014.04
Carolina Beach,CB_11,20180313,14:13:10,Hydro,2342053.71,107884.59,-36.19,5018.7
Carolina Beach,CB_11,20180313,14:13:09,Hydro,2342058.32,107883.25,-36.14,5023.49
Carolina Beach,CB_11,20180313,14:13:09,Hydro,2342063.3,107881.62,-36.12,5028.72
Carolina Beach,CB_11,20180313,14:13:08,Hydro,2342067.85,107880.37,-36.14,5033.42
Carolina Beach,CB_12,20180313,13:53:36,Topo,2336961.9,108749.78,9.49,-47.31
Carolina Beach,CB_12,20180313,13:53:39,Topo,2336964.78,108748.55,9.49,-44.18
Carolina Beach,CB_12,20180313,13:53:40,Topo,2336967.55,108747.24,9.72,-41.12
Carolina Beach,CB_12,20180313,13:53:40,Topo,2336970.26,108746.2,9.85,-38.22
Carolina Beach,CB_12,20180313,13:53:41,Topo,2336973.36,108745.01,10.05,-34.9
Carolina Beach,CB_12,20180313,13:53:42,Topo,2336976.04,108744.18,10.15,-32.1
Carolina Beach,CB_12,20180313,13:53:43,Topo,2336978.97,108743.09,10.17,-28.97
Carolina Beach,CB_12,20180313,13:07:52,Topo,2336983.96,108740.67,10.3,-23.45
Carolina Beach,CB_12,20180313,13:07:51,Topo,2336986.73,108739.78,10.42,-20.54
Carolina Beach,CB_12,20180313,13:07:50,Topo,2336989.65,108738.38,10.55,-17.32
Carolina Beach,CB_12,20180313,13:07:50,Topo,2336992.35,108737.49,10.68,-14.48
Carolina Beach,CB_12,20180313,13:07:49,Topo,2336995.13,108736.35,10.96,-11.47
Carolina Beach,CB_12,20180313,13:07:48,Topo,2336997.92,108735.04,11.16,-8.4
Carolina Beach,CB_12,20180313,13:07:48,Topo,2336998.71,108734.73,11.23,-7.55
Carolina Beach,CB_12,20180313,13:53:48,Topo,2337001.33,108735.25,11.56,-5.29
Carolina Beach,CB_12,20180313,13:07:46,Topo,2337006.72,108732.65,12.31,0.68
Carolina Beach,CB_12,20180313,13:07:45,Topo,2337008.9,108730.94,12.5,3.32
Carolina Beach,CB_12,20180313,13:07:45,Topo,2337010.21,108729.82,12.61,4.95
Carolina Beach,CB_12,20180313,13:07:44,Topo,2337011.92,108729.03,12.72,6.82
Carolina Beach,CB_12,20180313,13:08:25,Topo,2337015.58,108729.56,12.9,10.05
Carolina Beach,CB_12,20180313,13:08:26,Topo,2337018.5,108729.19,12.99,12.91
Carolina Beach,CB_12,20180313,13:08:27,Topo,2337021.36,108728.26,13.13,15.92
Carolina Beach,CB_12,20180313,13:08:28,Topo,2337024.1,108727.26,13.22,18.83
Carolina Beach,CB_12,20180313,13:08:29,Topo,2337026.97,108726.42,13.28,21.82
Carolina Beach,CB_12,20180313,13:08:30,Topo,2337029.81,108725.29,13.38,24.87
Carolina Beach,CB_12,20180313,13:08:31,Topo,2337032.7,108723.95,13.45,28.05
Carolina Beach,CB_12,20180313,13:08:31,Topo,2337035.28,108722.76,13.55,30.88
Carolina Beach,CB_12,20180313,13:08:32,Topo,2337037.9,108721.48,13.7,33.79
Carolina Beach,CB_12,20180313,13:08:33,Topo,2337040.83,108720.17,13.84,36.99
Carolina Beach,CB_12,20180313,13:08:34,Topo,2337043.47,108719.16,14.02,39.82
Carolina Beach,CB_12,20180313,13:08:35,Topo,2337046.25,108718.01,14.32,42.83
Carolina Beach,CB_12,20180313,13:08:35,Topo,2337049.32,108717.38,14.6,45.92
Carolina Beach,CB_12,20180313,13:08:36,Topo,2337052.03,108716.34,14.96,48.82
Carolina Beach,CB_12,20180313,13:08:37,Topo,2337054.63,108714.94,15.34,51.75
Carolina Beach,CB_12,20180313,13:08:38,Topo,2337057.38,108713.39,15.68,54.87
Carolina Beach,CB_12,20180313,13:08:39,Topo,2337060.21,108712.27,15.74,57.92
Carolina Beach,CB_12,20180313,13:08:44,Topo,2337062.97,108711.64,16.06,60.72
Carolina Beach,CB_12,20180313,13:08:48,Topo,2337066.01,108710.54,16.57,63.95
Carolina Beach,CB_12,20180313,13:54:06,Topo,2337068.54,108709.23,16.54,66.78
Carolina Beach,CB_12,20180313,13:08:50,Topo,2337072.68,108707.96,16.7,71.1
Carolina Beach,CB_12,20180313,13:08:50,Topo,2337074.36,108707.51,16.94,72.83
Carolina Beach,CB_12,20180313,13:08:51,Topo,2337077.13,108706.19,17.32,75.89
Carolina Beach,CB_12,20180313,13:08:52,Topo,2337079.56,108704.51,17.32,78.76
Carolina Beach,CB_12,20180313,13:08:54,Topo,2337082.02,108702.59,16.96,81.74
Carolina Beach,CB_12,20180313,13:08:55,Topo,2337084.87,108701.62,17.09,84.75
Carolina Beach,CB_12,20180313,13:08:57,Topo,2337087.79,108700.9,16.42,87.74
Carolina Beach,CB_12,20180313,13:08:58,Topo,2337091.03,108699.98,13.97,91.09
Carolina Beach,CB_12,20180313,13:08:59,Topo,2337093.67,108699.17,12.89,93.85
Carolina Beach,CB_12,20180313,13:09:00,Topo,2337096.47,108697.86,11.91,96.93
Carolina Beach,CB_12,20180313,13:09:01,Topo,2337099.15,108696.71,11.1,99.85
Carolina Beach,CB_12,20180313,13:09:02,Topo,2337102.1,108696.08,10.4,102.83
Carolina Beach,CB_12,20180313,13:54:24,Topo,2337105.08,108695.4,9.61,105.85
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337109,108693,8.91,110.37
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337111,108693,8.67,112.24
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337113,108691,8.35,114.82
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337117,108691,7.95,118.56
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337119,108689,7.78,121.14
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337121,108687,7.52,123.72
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337125,108689,7.33,126.74
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337127,108685,7,130.04
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337131,108687,6.78,133.06
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337133,108683,6.55,136.36
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337137,108683,6.3,140.1
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337139,108683,6.16,141.96
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337143,108681,5.84,146.41
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337145,108681,5.64,148.28
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337147,108679,5.36,150.86
Carolina Beach,CB_12,20180314,15:00:00,Laser,2337151,108679,5,154.6
Carolina Beach,CB_12,20180313,16:17:45,Topo,2337152.76,108677.28,4.76,156.86
Carolina Beach,CB_12,20180313,16:17:45,Topo,2337155.58,108675.89,4.48,159.99
Carolina Beach,CB_12,20180313,16:17:46,Topo,2337158.19,108674.69,4.24,162.86
Carolina Beach,CB_12,20180313,16:17:47,Topo,2337160.92,108673.51,4.07,165.83
Carolina Beach,CB_12,20180313,16:17:48,Topo,2337163.81,108671.92,3.84,169.09
Carolina Beach,CB_12,20180313,16:17:48,Topo,2337166.25,108671.03,3.69,171.69
Carolina Beach,CB_12,20180313,16:17:49,Topo,2337169.41,108669.73,3.49,175.11
Carolina Beach,CB_12,20180313,16:17:49,Topo,2337171.83,108668.82,3.31,177.69
Carolina Beach,CB_12,20180313,16:17:50,Topo,2337174.9,108668.16,3.12,180.8
Carolina Beach,CB_12,20180313,16:17:51,Topo,2337177.99,108667.21,2.9,184.02
Carolina Beach,CB_12,20180313,16:17:52,Topo,2337180.82,108666.27,2.66,187
Carolina Beach,CB_12,20180313,16:17:52,Topo,2337183.57,108665.33,2.36,189.91
Carolina Beach,CB_12,20180313,16:17:53,Topo,2337186.59,108664.24,2.18,193.12
Carolina Beach,CB_12,20180313,16:17:54,Topo,2337189.54,108663.75,1.96,196.05
Carolina Beach,CB_12,20180313,16:17:54,Topo,2337192.07,108662.93,1.73,198.7
Carolina Beach,CB_12,20180313,16:17:55,Topo,2337194.88,108661.92,1.47,201.69
Carolina Beach,CB_12,20180313,16:17:56,Topo,2337197.73,108660.95,1.24,204.7
Carolina Beach,CB_12,20180313,16:17:56,Topo,2337200.55,108659.75,1.01,207.76
Carolina Beach,CB_12,20180313,16:17:57,Topo,2337203.69,108658.59,0.73,211.11
Carolina Beach,CB_12,20180313,16:17:58,Topo,2337206.51,108657.64,0.48,214.08
Carolina Beach,CB_12,20180313,16:17:59,Topo,2337208.92,108656.42,0.29,216.77
Carolina Beach,CB_12,20180313,16:17:59,Topo,2337211.55,108655.05,0.11,219.71
Carolina Beach,CB_12,20180313,16:18:00,Topo,2337214.34,108653.54,-0.08,222.86
Carolina Beach,CB_12,20180313,16:18:01,Topo,2337217.18,108652.38,-0.26,225.92
Carolina Beach,CB_12,20180313,16:18:01,Topo,2337219.91,108651.2,-0.43,228.89
Carolina Beach,CB_12,20180313,16:18:02,Topo,2337222.49,108649.57,-0.54,231.89
Carolina Beach,CB_12,20180313,16:18:03,Topo,2337225.24,108648.42,-0.74,234.87
Carolina Beach,CB_12,20180313,16:18:03,Topo,2337227.89,108646.94,-0.96,237.87
Carolina Beach,CB_12,20180313,16:18:04,Topo,2337230.46,108645.53,-1.15,240.77
Carolina Beach,CB_12,20180313,16:18:05,Topo,2337233.56,108644.4,-1.39,244.07
Carolina Beach,CB_12,20180313,16:18:06,Topo,2337236.09,108643.49,-1.55,246.76
Carolina Beach,CB_12,20180313,16:18:06,Topo,2337239.04,108643,-1.74,249.69
Carolina Beach,CB_12,20180313,16:18:07,Topo,2337241.94,108642.09,-2,252.73
Carolina Beach,CB_12,20180313,16:18:08,Topo,2337245,108641.22,-2.28,255.89
Carolina Beach,CB_12,20180313,16:18:09,Topo,2337248.12,108641.07,-2.49,258.86
Carolina Beach,CB_12,20180313,16:18:10,Topo,2337250.64,108639.41,-2.67,261.81
Carolina Beach,CB_12,20180313,16:18:11,Topo,2337253.57,108638.46,-2.87,264.88
Carolina Beach,CB_12,20180313,16:18:11,Topo,2337256.39,108637.7,-3,267.79
Carolina Beach,CB_12,20180313,16:18:13,Topo,2337258.96,108636.18,-2.88,270.73
Carolina Beach,CB_12,20180313,16:18:14,Topo,2337262.24,108635.78,-3.14,273.94
Carolina Beach,CB_12,20180313,16:18:15,Topo,2337265.07,108634.83,-3.28,276.92
Carolina Beach,CB_12,20180313,16:18:16,Topo,2337267.88,108633.94,-3.35,279.87
Carolina Beach,CB_12,20180313,16:18:17,Topo,2337270.56,108632.28,-3.48,282.96
Carolina Beach,CB_12,20180313,16:18:18,Topo,2337273.31,108631.19,-3.65,285.92
Carolina Beach,CB_12,20180313,16:18:19,Topo,2337276.26,108629.97,-3.74,289.11
Carolina Beach,CB_12,20180313,16:18:20,Topo,2337278.95,108628.71,-3.81,292.07
Carolina Beach,CB_12,20180313,16:18:21,Topo,2337281.64,108627.76,-3.94,294.93
Carolina Beach,CB_12,20180313,16:18:23,Topo,2337284.07,108626.2,-3.98,297.75
Carolina Beach,CB_12,20180313,16:18:24,Topo,2337287.15,108625.56,-4.14,300.86
Carolina Beach,CB_12,20180313,16:18:26,Topo,2337290.13,108624.55,-4.24,304
Carolina Beach,CB_12,20180313,16:18:27,Topo,2337292.6,108623.16,-4.31,306.8
Carolina Beach,CB_12,20180313,16:18:28,Topo,2337295.27,108621.7,-4.34,309.82
Carolina Beach,CB_12,20180313,16:18:29,Topo,2337298.06,108620.7,-4.43,312.78
Carolina Beach,CB_12,20180313,16:18:31,Topo,2337301.46,108619.14,-4.36,316.52
Carolina Beach,CB_12,20180313,16:18:39,Topo,2337303.69,108618.19,-4.4,318.94
Carolina Beach,CB_12,20180313,16:18:40,Topo,2337306.47,108617.25,-4.46,321.87
Carolina Beach,CB_12,20180313,16:18:42,Topo,2337308.85,108615.47,-4.38,324.73
Carolina Beach,CB_12,20180313,20:48:27,Hydro,2337314.28,108622.17,-3.89,327.41
Carolina Beach,CB_12,20180313,20:48:26,Hydro,2337318.53,108619.96,-3.8,332.17
Carolina Beach,CB_12,20180313,20:48:25,Hydro,2337323.39,108617.94,-3.72,337.43
Carolina Beach,CB_12,20180313,20:48:25,Hydro,2337327.68,108615.93,-3.66,342.16
Carolina Beach,CB_12,20180313,20:48:24,Hydro,2337332.01,108613.56,-3.58,347.05
Carolina Beach,CB_12,20180313,20:48:24,Hydro,2337336.51,108611.03,-3.53,352.15
Carolina Beach,CB_12,20180313,20:48:23,Hydro,2337341.07,108608.56,-3.49,357.29
Carolina Beach,CB_12,20180313,20:48:23,Hydro,2337345.7,108606.2,-3.44,362.46
Carolina Beach,CB_12,20180313,20:48:22,Hydro,2337349.92,108604.03,-3.39,367.18
Carolina Beach,CB_12,20180313,20:48:22,Hydro,2337354.19,108601.88,-3.35,371.93
Carolina Beach,CB_12,20180313,20:48:21,Hydro,2337359.04,108599.55,-3.28,377.3
Carolina Beach,CB_12,20180313,20:48:21,Hydro,2337363.49,108597.47,-3.22,382.2
Carolina Beach,CB_12,20180313,20:48:21,Hydro,2337367.53,108595.59,-3.19,386.64
Carolina Beach,CB_12,20180313,20:48:20,Hydro,2337372.33,108593.35,-3.18,391.92
Carolina Beach,CB_12,20180313,20:48:20,Hydro,2337377.31,108591.14,-3.21,397.36
Carolina Beach,CB_12,20180313,20:48:19,Hydro,2337381.83,108589.18,-3.33,402.29
Carolina Beach,CB_12,20180313,20:48:19,Hydro,2337386.4,108587.28,-3.49,407.23
Carolina Beach,CB_12,20180313,20:48:18,Hydro,2337390.97,108585.5,-3.57,412.14
Carolina Beach,CB_12,20180313,20:48:18,Hydro,2337395.98,108583.7,-3.74,417.46
Carolina Beach,CB_12,20180313,20:48:18,Hydro,2337400.34,108582.23,-3.88,422.06
Carolina Beach,CB_12,20180313,20:48:17,Hydro,2337405.16,108580.57,-4.03,427.15
Carolina Beach,CB_12,20180313,20:48:17,Hydro,2337409.8,108578.82,-4.17,432.11
Carolina Beach,CB_12,20180313,20:48:16,Hydro,2337414.66,108576.89,-4.39,437.34
Carolina Beach,CB_12,20180313,20:48:16,Hydro,2337419.35,108575.02,-4.56,442.39
Carolina Beach,CB_12,20180313,20:48:15,Hydro,2337423.92,108573.25,-4.74,447.29
