Location,Profile,Date,Time_UTC,Method,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_04,20170509,11:07:46.46,Hydro,2338889.75,112829.28,-6.66,251.69
Carolina Beach,CB_04,20170509,11:07:47.47,Hydro,2338894.35,112827.73,-6.66,256.53
Carolina Beach,CB_04,20170509,11:07:47.47,Hydro,2338899.55,112825.86,-6.73,262.05
Carolina Beach,CB_04,20170509,11:07:48.48,Hydro,2338904.14,112824.00,-6.86,267.01
Carolina Beach,CB_04,20170509,11:07:48.48,Hydro,2338908.72,112822.00,-7.03,272
Carolina Beach,CB_04,20170509,11:07:48.48,Hydro,2338912.78,112820.11,-7.07,276.48
Carolina Beach,CB_04,20170509,11:07:49.49,Hydro,2338917.68,112817.79,-7.12,281.89
Carolina Beach,CB_04,20170509,11:07:49.49,Hydro,2338922.07,112815.88,-7.27,286.67
Carolina Beach,CB_04,20170509,11:07:50.50,Hydro,2338926.74,112813.80,-7.39,291.78
Carolina Beach,CB_04,20170509,11:07:50.50,Hydro,2338931.43,112811.64,-7.41,296.94
Carolina Beach,CB_04,20170509,11:07:50.50,Hydro,2338936.00,112809.47,-7.48,301.99
Carolina Beach,CB_04,20170509,11:07:51.51,Hydro,2338940.15,112807.51,-7.48,306.57
Carolina Beach,CB_04,20170509,11:07:51.51,Hydro,2338945.05,112805.26,-7.57,311.96
Carolina Beach,CB_04,20170509,11:07:52.52,Hydro,2338949.24,112803.37,-7.64,316.55
Carolina Beach,CB_04,20170509,11:07:52.52,Hydro,2338953.84,112801.20,-7.56,321.63
Carolina Beach,CB_04,20170509,11:07:52.52,Hydro,2338958.33,112798.85,-7.36,326.67
Carolina Beach,CB_04,20170509,11:07:53.53,Hydro,2338963.04,112796.39,-6.97,331.96
Carolina Beach,CB_04,20170509,11:07:53.53,Hydro,2338967.23,112794.33,-6.63,336.62
Carolina Beach,CB_04,20170509,11:07:54.54,Hydro,2338972.07,112792.06,-6.25,341.96
Carolina Beach,CB_04,20170509,11:07:54.54,Hydro,2338976.24,112790.31,-6.03,346.48
Carolina Beach,CB_04,20170509,11:07:54.54,Hydro,2338980.93,112788.37,-5.82,351.55
Carolina Beach,CB_04,20170509,11:07:55.55,Hydro,2338985.65,112786.49,-5.72,356.63
Carolina Beach,CB_04,20170509,11:07:55.55,Hydro,2338990.57,112784.74,-5.85,361.85
Carolina Beach,CB_04,20170509,11:07:56.56,Hydro,2338995.38,112783.15,-5.99,366.91
Carolina Beach,CB_04,20170509,11:07:56.56,Hydro,2339000.11,112781.40,-6.11,371.95
Carolina Beach,CB_04,20170509,11:07:57.57,Hydro,2339004.68,112779.44,-6.32,376.92
Carolina Beach,CB_04,20170509,11:07:57.57,Hydro,2339009.08,112777.31,-6.45,381.8
Carolina Beach,CB_04,20170509,11:07:57.57,Hydro,2339013.68,112775.05,-6.62,386.91
Carolina Beach,CB_04,20170509,11:07:58.58,Hydro,2339018.30,112772.79,-6.81,392.04
Carolina Beach,CB_04,20170509,11:07:58.58,Hydro,2339022.81,112770.84,-6.98,396.95
Carolina Beach,CB_04,20170509,11:07:59.59,Hydro,2339027.38,112768.98,-7.16,401.88
Carolina Beach,CB_04,20170509,11:07:59.59,Hydro,2339032.14,112767.07,-7.37,407.01
Carolina Beach,CB_04,20170509,11:07:59.59,Hydro,2339036.44,112765.43,-7.49,411.61
Carolina Beach,CB_04,20170509,11:08:00.0,Hydro,2339041.30,112763.67,-7.60,416.78
Carolina Beach,CB_04,20170509,11:08:00.0,Hydro,2339045.93,112761.99,-7.76,421.7
Carolina Beach,CB_04,20170509,11:08:01.1,Hydro,2339050.58,112760.25,-7.82,426.67
Carolina Beach,CB_04,20170509,11:08:01.1,Hydro,2339055.54,112758.50,-8.01,431.92
Carolina Beach,CB_04,20170509,11:08:01.1,Hydro,2339059.84,112756.88,-8.18,436.51
Carolina Beach,CB_04,20170509,11:08:02.2,Hydro,2339064.49,112754.92,-8.33,441.56
Carolina Beach,CB_04,20170509,11:08:02.2,Hydro,2339069.24,112752.92,-8.61,446.71
Carolina Beach,CB_04,20170509,11:08:03.3,Hydro,2339074.07,112750.97,-8.91,451.92
Carolina Beach,CB_04,20170509,11:08:03.3,Hydro,2339078.81,112749.09,-9.20,457.02
Carolina Beach,CB_04,20170509,11:08:03.3,Hydro,2339083.35,112747.50,-9.48,461.83
Carolina Beach,CB_04,20170509,11:08:04.4,Hydro,2339088.43,112745.87,-9.81,467.15
Carolina Beach,CB_04,20170509,11:08:04.4,Hydro,2339092.99,112744.29,-10.12,471.97
Carolina Beach,CB_04,20170509,11:08:05.5,Hydro,2339097.31,112742.65,-10.47,476.59
Carolina Beach,CB_04,20170509,11:08:05.5,Hydro,2339102.44,112740.65,-10.86,482.09
Carolina Beach,CB_04,20170509,11:08:05.5,Hydro,2339107.05,112739.02,-11.23,486.98
Carolina Beach,CB_04,20170509,11:08:06.6,Hydro,2339111.50,112737.81,-11.54,491.56
Carolina Beach,CB_04,20170509,11:08:06.6,Hydro,2339116.34,112736.35,-11.83,496.59
Carolina Beach,CB_04,20170509,11:08:06.6,Hydro,2339121.34,112734.83,-12.23,501.8
Carolina Beach,CB_04,20170509,11:08:07.7,Hydro,2339125.94,112733.38,-12.52,506.6
Carolina Beach,CB_04,20170509,11:08:07.7,Hydro,2339131.22,112731.64,-12.87,512.15
Carolina Beach,CB_04,20170509,11:08:08.8,Hydro,2339135.93,112730.20,-13.15,517.06
Carolina Beach,CB_04,20170509,11:08:08.8,Hydro,2339140.64,112728.99,-13.39,521.88
Carolina Beach,CB_04,20170509,11:08:08.8,Hydro,2339145.32,112727.86,-13.69,526.64
Carolina Beach,CB_04,20170509,11:08:09.9,Hydro,2339150.02,112726.58,-13.98,531.48
Carolina Beach,CB_04,20170509,11:08:09.9,Hydro,2339155.22,112725.00,-14.25,536.89
Carolina Beach,CB_04,20170509,11:08:09.9,Hydro,2339159.73,112723.58,-14.56,541.6
Carolina Beach,CB_04,20170509,11:08:10.10,Hydro,2339164.90,112721.79,-14.78,547.07
Carolina Beach,CB_04,20170509,11:08:10.10,Hydro,2339169.52,112720.11,-15.03,551.98
Carolina Beach,CB_04,20170509,11:08:11.11,Hydro,2339173.81,112718.39,-15.22,556.6
Carolina Beach,CB_04,20170509,11:08:11.11,Hydro,2339178.58,112716.51,-15.46,561.73
Carolina Beach,CB_04,20170509,11:08:11.11,Hydro,2339183.27,112714.75,-15.69,566.74
Carolina Beach,CB_04,20170509,11:08:12.12,Hydro,2339188.07,112712.74,-15.96,571.94
Carolina Beach,CB_04,20170509,11:08:12.12,Hydro,2339192.66,112710.85,-16.11,576.9
Carolina Beach,CB_04,20170509,11:08:12.12,Hydro,2339197.42,112708.95,-16.30,582.03
Carolina Beach,CB_04,20170509,11:08:13.13,Hydro,2339201.90,112707.08,-16.56,586.88
Carolina Beach,CB_04,20170509,11:08:13.13,Hydro,2339206.61,112705.06,-16.81,592.01
Carolina Beach,CB_04,20170509,11:08:13.13,Hydro,2339210.95,112703.12,-16.98,596.76
Carolina Beach,CB_04,20170509,11:08:14.14,Hydro,2339215.74,112700.88,-17.25,602.04
Carolina Beach,CB_04,20170509,11:08:14.14,Hydro,2339219.87,112698.87,-17.30,606.62
Carolina Beach,CB_04,20170509,11:08:15.15,Hydro,2339224.69,112696.48,-17.46,611.99
Carolina Beach,CB_04,20170509,11:08:15.15,Hydro,2339229.09,112694.36,-17.73,616.86
Carolina Beach,CB_04,20170509,11:08:15.15,Hydro,2339233.30,112692.07,-17.88,621.62
Carolina Beach,CB_04,20170509,11:08:16.16,Hydro,2339238.06,112689.28,-17.99,627.08
Carolina Beach,CB_04,20170509,11:08:16.16,Hydro,2339242.18,112686.79,-18.16,631.83
Carolina Beach,CB_04,20170509,11:08:16.16,Hydro,2339246.56,112684.15,-18.42,636.88
Carolina Beach,CB_04,20170509,11:08:17.17,Hydro,2339250.62,112681.92,-18.61,641.48
Carolina Beach,CB_04,20170509,11:08:17.17,Hydro,2339255.13,112679.33,-18.75,646.63
Carolina Beach,CB_04,20170509,11:08:18.18,Hydro,2339259.88,112676.65,-18.88,652.04
Carolina Beach,CB_04,20170509,11:08:18.18,Hydro,2339264.33,112674.28,-19.08,657.06
Carolina Beach,CB_04,20170509,11:08:18.18,Hydro,2339268.87,112671.85,-19.20,662.18
Carolina Beach,CB_04,20170509,11:08:19.19,Hydro,2339272.81,112669.62,-19.31,666.66
Carolina Beach,CB_04,20170509,11:08:19.19,Hydro,2339277.34,112666.95,-19.50,671.86
Carolina Beach,CB_04,20170509,11:08:19.19,Hydro,2339281.75,112664.34,-19.63,676.93
Carolina Beach,CB_04,20170509,11:08:20.20,Hydro,2339286.27,112661.93,-19.80,682.02
Carolina Beach,CB_04,20170509,11:08:20.20,Hydro,2339290.20,112659.79,-20.05,686.47
Carolina Beach,CB_04,20170509,11:08:20.20,Hydro,2339295.01,112657.12,-20.36,691.93
Carolina Beach,CB_04,20170509,11:08:21.21,Hydro,2339299.20,112654.91,-20.28,696.64
Carolina Beach,CB_04,20170509,11:08:21.21,Hydro,2339303.75,112652.19,-20.23,701.88
Carolina Beach,CB_04,20170509,11:08:22.22,Hydro,2339307.81,112649.11,-20.29,706.8
Carolina Beach,CB_04,20170509,13:43:20.20,Hydro,2339313.24,112648.28,-20.60,712.14
Carolina Beach,CB_04,20170509,13:43:21.21,Hydro,2339317.44,112646.53,-20.74,716.69
Carolina Beach,CB_04,20170509,13:43:21.21,Hydro,2339322.08,112644.56,-20.81,721.73
Carolina Beach,CB_04,20170509,13:43:21.21,Hydro,2339326.94,112642.54,-20.79,727
Carolina Beach,CB_04,20170509,13:43:22.22,Hydro,2339331.73,112640.73,-20.91,732.12
Carolina Beach,CB_04,20170509,13:43:22.22,Hydro,2339336.19,112639.20,-21.13,736.82
Carolina Beach,CB_04,20170509,13:43:23.23,Hydro,2339341.15,112637.99,-21.19,741.88
Carolina Beach,CB_04,20170509,13:43:23.23,Hydro,2339345.75,112636.90,-21.20,746.55
Carolina Beach,CB_04,20170509,13:43:23.23,Hydro,2339350.63,112635.68,-21.28,751.53
Carolina Beach,CB_04,20170509,13:43:24.24,Hydro,2339355.93,112634.41,-21.39,756.92
Carolina Beach,CB_04,20170509,13:43:24.24,Hydro,2339360.34,112633.18,-21.37,761.47
Carolina Beach,CB_04,20170509,13:43:25.25,Hydro,2339365.44,112631.51,-21.52,766.83
Carolina Beach,CB_04,20170509,13:43:25.25,Hydro,2339370.41,112630.30,-21.63,771.89
Carolina Beach,CB_04,20170509,13:43:26.26,Hydro,2339374.97,112628.75,-21.70,776.7
Carolina Beach,CB_04,20170509,13:43:26.26,Hydro,2339379.24,112626.41,-21.81,781.53
Carolina Beach,CB_04,20170509,13:43:27.27,Hydro,2339383.70,112623.77,-21.82,786.65
Carolina Beach,CB_04,20170509,13:43:27.27,Hydro,2339388.46,112621.90,-21.84,791.77
Carolina Beach,CB_04,20170509,13:43:28.28,Hydro,2339393.07,112620.16,-21.86,796.69
Carolina Beach,CB_04,20170509,13:43:28.28,Hydro,2339397.88,112618.12,-21.96,801.92
Carolina Beach,CB_04,20170509,13:43:29.29,Hydro,2339402.34,112615.87,-22.06,806.9
Carolina Beach,CB_04,20170509,13:43:29.29,Hydro,2339406.96,112613.70,-22.09,811.99
Carolina Beach,CB_04,20170509,13:43:29.29,Hydro,2339411.32,112612.26,-22.11,816.58
Carolina Beach,CB_04,20170509,13:43:30.30,Hydro,2339415.91,112610.54,-22.13,821.48
Carolina Beach,CB_04,20170509,13:43:30.30,Hydro,2339420.79,112608.56,-22.17,826.74
Carolina Beach,CB_04,20170509,13:43:31.31,Hydro,2339425.59,112606.55,-22.21,831.95
Carolina Beach,CB_04,20170509,13:43:31.31,Hydro,2339430.05,112604.61,-22.28,836.81
Carolina Beach,CB_04,20170509,13:43:32.32,Hydro,2339434.54,112602.79,-22.32,841.65
Carolina Beach,CB_04,20170509,13:43:32.32,Hydro,2339439.21,112601.08,-22.25,846.62
Carolina Beach,CB_04,20170509,13:43:33.33,Hydro,2339444.09,112599.23,-22.31,851.84
Carolina Beach,CB_04,20170509,13:43:33.33,Hydro,2339448.82,112597.35,-22.35,856.93
Carolina Beach,CB_04,20170509,13:43:34.34,Hydro,2339453.46,112595.31,-22.36,862
Carolina Beach,CB_04,20170509,13:43:34.34,Hydro,2339457.93,112593.24,-22.36,866.92
Carolina Beach,CB_04,20170509,13:43:35.35,Hydro,2339462.15,112591.43,-22.43,871.51
Carolina Beach,CB_04,20170509,13:43:35.35,Hydro,2339466.81,112589.64,-22.44,876.5
Carolina Beach,CB_04,20170509,13:43:36.36,Hydro,2339471.76,112587.55,-22.45,881.87
Carolina Beach,CB_04,20170509,13:43:36.36,Hydro,2339476.08,112585.72,-22.46,886.56
Carolina Beach,CB_04,20170509,13:43:36.36,Hydro,2339481.09,112583.84,-22.50,891.91
Carolina Beach,CB_04,20170509,13:43:37.37,Hydro,2339485.84,112582.16,-22.48,896.94
Carolina Beach,CB_04,20170509,13:43:37.37,Hydro,2339490.50,112580.39,-22.47,901.93
Carolina Beach,CB_04,20170509,13:43:38.38,Hydro,2339494.81,112578.71,-22.45,906.55
Carolina Beach,CB_04,20170509,13:43:38.38,Hydro,2339499.54,112576.88,-22.46,911.63
Carolina Beach,CB_04,20170509,13:43:39.39,Hydro,2339504.21,112575.24,-22.50,916.57
Carolina Beach,CB_04,20170509,13:43:39.39,Hydro,2339509.34,112573.43,-22.56,922
Carolina Beach,CB_04,20170509,13:43:40.40,Hydro,2339513.89,112571.55,-22.60,926.93
Carolina Beach,CB_04,20170509,13:43:40.40,Hydro,2339518.26,112569.70,-22.61,931.67
Carolina Beach,CB_04,20170509,13:43:41.41,Hydro,2339522.73,112567.79,-22.60,936.53
Carolina Beach,CB_04,20170509,13:43:41.41,Hydro,2339527.45,112565.64,-22.67,941.71
Carolina Beach,CB_04,20170509,13:43:41.41,Hydro,2339532.24,112563.40,-22.61,946.99
Carolina Beach,CB_04,20170509,13:43:42.42,Hydro,2339536.69,112561.09,-22.61,951.99
Carolina Beach,CB_04,20170509,13:43:42.42,Hydro,2339541.03,112558.95,-22.67,956.81
Carolina Beach,CB_04,20170509,13:43:43.43,Hydro,2339545.37,112557.00,-22.71,961.57
Carolina Beach,CB_04,20170509,13:43:43.43,Hydro,2339550.26,112554.85,-22.69,966.9
Carolina Beach,CB_04,20170509,13:43:44.44,Hydro,2339554.93,112552.94,-22.75,971.95
Carolina Beach,CB_04,20170509,13:43:44.44,Hydro,2339559.57,112551.22,-22.72,976.9
Carolina Beach,CB_04,20170509,13:43:45.45,Hydro,2339564.06,112549.44,-22.65,981.73
Carolina Beach,CB_04,20170509,13:43:45.45,Hydro,2339568.88,112547.43,-22.62,986.95
Carolina Beach,CB_04,20170509,13:43:46.46,Hydro,2339573.61,112545.57,-22.68,992.03
Carolina Beach,CB_04,20170509,13:43:46.46,Hydro,2339578.08,112543.72,-22.76,996.87
Carolina Beach,CB_04,20170509,13:43:47.47,Hydro,2339583.25,112541.42,-22.76,1002.52
Carolina Beach,CB_04,20170509,13:43:47.47,Hydro,2339586.86,112539.82,-22.76,1006.47
Carolina Beach,CB_04,20170509,13:43:48.48,Hydro,2339591.90,112537.68,-22.78,1011.94
Carolina Beach,CB_04,20170509,13:43:48.48,Hydro,2339596.07,112535.70,-22.80,1016.55
Carolina Beach,CB_04,20170509,13:43:48.48,Hydro,2339600.86,112533.18,-22.80,1021.94
Carolina Beach,CB_04,20170509,13:43:49.49,Hydro,2339605.25,112531.53,-22.79,1026.63
Carolina Beach,CB_04,20170509,13:43:49.49,Hydro,2339610.37,112529.87,-22.88,1032
Carolina Beach,CB_04,20170509,13:43:50.50,Hydro,2339614.74,112528.24,-22.82,1036.66
Carolina Beach,CB_04,20170509,13:43:50.50,Hydro,2339619.50,112526.34,-22.90,1041.78
Carolina Beach,CB_04,20170509,13:43:51.51,Hydro,2339623.90,112524.72,-22.97,1046.47
Carolina Beach,CB_04,20170509,13:43:51.51,Hydro,2339628.83,112523.35,-22.99,1051.55
Carolina Beach,CB_04,20170509,13:43:52.52,Hydro,2339633.60,112521.93,-22.99,1056.51
Carolina Beach,CB_04,20170509,13:43:52.52,Hydro,2339638.38,112520.47,-23.02,1061.49
Carolina Beach,CB_04,20170509,13:43:53.53,Hydro,2339643.25,112518.93,-23.11,1066.58
Carolina Beach,CB_04,20170509,13:43:53.53,Hydro,2339647.99,112517.18,-23.10,1071.63
Carolina Beach,CB_04,20170509,13:43:53.53,Hydro,2339652.85,112515.12,-23.16,1076.91
Carolina Beach,CB_04,20170509,13:43:54.54,Hydro,2339657.56,112513.36,-23.18,1081.93
Carolina Beach,CB_04,20170509,13:43:54.54,Hydro,2339662.23,112511.98,-23.16,1086.78
Carolina Beach,CB_04,20170509,13:43:55.55,Hydro,2339666.61,112510.26,-23.18,1091.49
Carolina Beach,CB_04,20170509,13:43:55.55,Hydro,2339671.26,112507.93,-23.20,1096.67
Carolina Beach,CB_04,20170509,13:43:56.56,Hydro,2339676.05,112506.27,-23.30,1101.73
Carolina Beach,CB_04,20170509,13:43:56.56,Hydro,2339680.98,112505.01,-23.35,1106.78
Carolina Beach,CB_04,20170509,13:43:56.56,Hydro,2339685.76,112503.27,-23.32,1111.86
Carolina Beach,CB_04,20170509,13:43:57.57,Hydro,2339690.46,112501.34,-23.37,1116.94
Carolina Beach,CB_04,20170509,13:43:57.57,Hydro,2339695.04,112499.80,-23.39,1121.76
Carolina Beach,CB_04,20170509,13:43:58.58,Hydro,2339699.83,112498.55,-23.37,1126.67
Carolina Beach,CB_04,20170509,13:43:58.58,Hydro,2339704.52,112497.10,-23.35,1131.57
Carolina Beach,CB_04,20170509,13:43:59.59,Hydro,2339709.66,112495.25,-23.47,1137.02
Carolina Beach,CB_04,20170509,13:43:59.59,Hydro,2339714.08,112493.35,-23.55,1141.83
Carolina Beach,CB_04,20170509,13:43:59.59,Hydro,2339718.97,112491.77,-23.65,1146.96
Carolina Beach,CB_04,20170509,13:44:00.0,Hydro,2339723.51,112490.58,-23.75,1151.62
Carolina Beach,CB_04,20170509,13:44:00.0,Hydro,2339728.37,112488.92,-23.75,1156.74
Carolina Beach,CB_04,20170509,13:44:01.1,Hydro,2339733.14,112487.06,-23.75,1161.86
Carolina Beach,CB_04,20170509,13:44:01.1,Hydro,2339737.48,112485.23,-23.82,1166.57
Carolina Beach,CB_04,20170509,13:44:02.2,Hydro,2339742.05,112483.31,-23.87,1171.53
Carolina Beach,CB_04,20170509,13:44:02.2,Hydro,2339746.80,112481.43,-23.86,1176.64
Carolina Beach,CB_04,20170509,13:44:03.3,Hydro,2339751.35,112479.15,-23.89,1181.71
Carolina Beach,CB_04,20170509,13:44:03.3,Hydro,2339755.77,112476.72,-23.93,1186.72
Carolina Beach,CB_04,20170509,13:44:03.3,Hydro,2339760.27,112474.50,-23.94,1191.72
Carolina Beach,CB_04,20170509,13:44:04.4,Hydro,2339765.04,112472.31,-23.94,1196.97
Carolina Beach,CB_04,20170509,13:44:04.4,Hydro,2339769.22,112470.37,-23.95,1201.57
Carolina Beach,CB_04,20170509,13:44:05.5,Hydro,2339773.69,112468.16,-23.92,1206.54
Carolina Beach,CB_04,20170509,13:44:05.5,Hydro,2339778.77,112466.05,-23.92,1212.04
Carolina Beach,CB_04,20170509,13:44:06.6,Hydro,2339783.37,112464.33,-23.97,1216.95
Carolina Beach,CB_04,20170509,13:44:06.6,Hydro,2339787.76,112462.23,-23.95,1221.81
Carolina Beach,CB_04,20170509,13:44:06.6,Hydro,2339792.27,112460.08,-23.93,1226.79
Carolina Beach,CB_04,20170509,13:44:07.7,Hydro,2339796.87,112457.72,-23.87,1231.94
Carolina Beach,CB_04,20170509,13:44:07.7,Hydro,2339801.04,112455.83,-23.90,1236.52
Carolina Beach,CB_04,20170509,13:44:08.8,Hydro,2339805.87,112453.68,-23.89,1241.8
Carolina Beach,CB_04,20170509,13:44:08.8,Hydro,2339810.49,112451.71,-23.91,1246.82
Carolina Beach,CB_04,20170509,13:44:09.9,Hydro,2339815.12,112449.81,-23.90,1251.83
Carolina Beach,CB_04,20170509,13:44:09.9,Hydro,2339819.63,112447.93,-23.99,1256.71
Carolina Beach,CB_04,20170509,13:44:10.10,Hydro,2339824.01,112445.90,-24.00,1261.53
Carolina Beach,CB_04,20170509,13:44:10.10,Hydro,2339828.60,112443.76,-24.04,1266.59
Carolina Beach,CB_04,20170509,13:44:10.10,Hydro,2339833.23,112442.11,-24.07,1271.5
Carolina Beach,CB_04,20170509,13:44:11.11,Hydro,2339838.01,112440.27,-24.00,1276.62
Carolina Beach,CB_04,20170509,13:44:11.11,Hydro,2339842.75,112438.26,-23.83,1281.77
Carolina Beach,CB_04,20170509,13:44:12.12,Hydro,2339847.33,112436.29,-23.69,1286.76
Carolina Beach,CB_04,20170509,13:44:12.12,Hydro,2339851.83,112434.80,-23.58,1291.49
Carolina Beach,CB_04,20170509,13:44:13.13,Hydro,2339856.84,112433.07,-23.50,1296.78
Carolina Beach,CB_04,20170509,13:44:13.13,Hydro,2339861.45,112431.18,-23.47,1301.76
Carolina Beach,CB_04,20170509,13:44:14.14,Hydro,2339865.72,112429.18,-23.48,1306.47
Carolina Beach,CB_04,20170509,13:44:14.14,Hydro,2339870.97,112427.18,-23.48,1312.09
Carolina Beach,CB_04,20170509,13:44:14.14,Hydro,2339875.30,112425.70,-23.44,1316.66
Carolina Beach,CB_04,20170509,13:44:15.15,Hydro,2339879.81,112423.90,-23.39,1321.51
Carolina Beach,CB_04,20170509,13:44:15.15,Hydro,2339884.55,112421.73,-23.45,1326.72
Carolina Beach,CB_04,20170509,13:44:16.16,Hydro,2339889.41,112419.51,-23.47,1332.06
Carolina Beach,CB_04,20170509,13:44:16.16,Hydro,2339893.92,112418.19,-23.43,1336.73
Carolina Beach,CB_04,20170509,13:44:17.17,Hydro,2339898.42,112416.61,-23.36,1341.5
Carolina Beach,CB_04,20170509,13:44:17.17,Hydro,2339903.18,112414.88,-23.43,1346.56
Carolina Beach,CB_04,20170509,13:44:18.18,Hydro,2339907.96,112413.34,-23.48,1351.57
Carolina Beach,CB_04,20170509,13:44:18.18,Hydro,2339913.04,112411.75,-23.53,1356.87
Carolina Beach,CB_04,20170509,13:44:19.19,Hydro,2339917.60,112410.22,-23.50,1361.68
Carolina Beach,CB_04,20170509,13:44:19.19,Hydro,2339922.44,112408.57,-23.49,1366.78
Carolina Beach,CB_04,20170509,13:44:19.19,Hydro,2339927.28,112407.14,-23.48,1371.8
Carolina Beach,CB_04,20170509,13:44:20.20,Hydro,2339932.00,112405.70,-23.49,1376.72
Carolina Beach,CB_04,20170509,13:44:20.20,Hydro,2339937.02,112404.09,-23.57,1381.98
Carolina Beach,CB_04,20170509,13:44:21.21,Hydro,2339941.54,112402.54,-23.52,1386.75
Carolina Beach,CB_04,20170509,13:44:21.21,Hydro,2339946.14,112401.09,-23.56,1391.56
Carolina Beach,CB_04,20170509,13:44:22.22,Hydro,2339951.39,112400.08,-23.59,1396.8
Carolina Beach,CB_04,20170509,13:44:22.22,Hydro,2339955.91,112398.61,-23.60,1401.55
Carolina Beach,CB_04,20170509,13:44:23.23,Hydro,2339960.61,112396.53,-23.55,1406.68
Carolina Beach,CB_04,20170509,13:44:23.23,Hydro,2339965.39,112394.82,-23.56,1411.75
Carolina Beach,CB_04,20170509,13:44:24.24,Hydro,2339969.87,112392.76,-23.54,1416.68
Carolina Beach,CB_04,20170509,13:44:24.24,Hydro,2339974.44,112390.29,-23.54,1421.84
Carolina Beach,CB_04,20170509,13:44:24.24,Hydro,2339978.65,112387.99,-23.53,1426.61
Carolina Beach,CB_04,20170509,13:44:25.25,Hydro,2339983.40,112385.75,-23.57,1431.85
Carolina Beach,CB_04,20170509,13:44:25.25,Hydro,2339988.03,112383.50,-23.54,1436.99
Carolina Beach,CB_04,20170509,13:44:26.26,Hydro,2339992.19,112381.26,-23.55,1441.68
Carolina Beach,CB_04,20170509,13:44:26.26,Hydro,2339997.13,112379.15,-23.55,1447.05
Carolina Beach,CB_04,20170509,13:44:27.27,Hydro,2340001.58,112377.82,-23.59,1451.68
Carolina Beach,CB_04,20170509,13:44:27.27,Hydro,2340006.15,112376.25,-23.56,1456.5
Carolina Beach,CB_04,20170509,13:44:28.28,Hydro,2340011.22,112374.30,-23.52,1461.93
Carolina Beach,CB_04,20170509,13:44:28.28,Hydro,2340015.54,112372.36,-23.60,1466.67
Carolina Beach,CB_04,20170509,13:44:29.29,Hydro,2340020.11,112370.53,-23.62,1471.59
Carolina Beach,CB_04,20170509,13:44:29.29,Hydro,2340025.02,112368.73,-23.59,1476.82
Carolina Beach,CB_04,20170509,13:44:29.29,Hydro,2340029.79,112366.63,-23.56,1482.03
Carolina Beach,CB_04,20170509,13:44:30.30,Hydro,2340034.19,112364.63,-23.57,1486.85
Carolina Beach,CB_04,20170509,13:44:30.30,Hydro,2340038.83,112362.35,-23.59,1492.01
Carolina Beach,CB_04,20170509,13:44:31.31,Hydro,2340043.12,112360.11,-23.60,1496.83
Carolina Beach,CB_04,20170509,13:44:31.31,Hydro,2340047.28,112357.79,-23.64,1501.55
Carolina Beach,CB_04,20170509,13:44:32.32,Hydro,2340052.09,112355.61,-23.62,1506.83
Carolina Beach,CB_04,20170509,13:44:32.32,Hydro,2340056.68,112353.77,-23.64,1511.77
Carolina Beach,CB_04,20170509,13:44:33.33,Hydro,2340061.33,112351.83,-23.67,1516.81
Carolina Beach,CB_04,20170509,13:44:33.33,Hydro,2340066.08,112349.78,-23.73,1521.99
Carolina Beach,CB_04,20170509,13:44:33.33,Hydro,2340070.79,112347.85,-23.68,1527.08
Carolina Beach,CB_04,20170509,13:44:34.34,Hydro,2340075.16,112345.91,-23.64,1531.85
Carolina Beach,CB_04,20170509,13:44:34.34,Hydro,2340079.58,112343.54,-23.69,1536.84
Carolina Beach,CB_04,20170509,13:44:35.35,Hydro,2340083.83,112341.11,-23.76,1541.69
Carolina Beach,CB_04,20170509,13:44:35.35,Hydro,2340088.34,112338.97,-23.75,1546.67
Carolina Beach,CB_04,20170509,13:44:36.36,Hydro,2340092.85,112337.18,-23.72,1551.53
Carolina Beach,CB_04,20170509,13:44:36.36,Hydro,2340097.83,112335.17,-23.75,1556.9
Carolina Beach,CB_04,20170509,13:44:37.37,Hydro,2340102.45,112333.38,-23.80,1561.85
Carolina Beach,CB_04,20170509,13:44:37.37,Hydro,2340106.90,112331.31,-23.77,1566.75
Carolina Beach,CB_04,20170509,13:44:38.38,Hydro,2340111.25,112328.89,-23.81,1571.69
Carolina Beach,CB_04,20170509,13:44:38.38,Hydro,2340116.12,112326.72,-23.84,1577.02
Carolina Beach,CB_04,20170509,13:44:38.38,Hydro,2340120.73,112325.00,-23.85,1581.94
Carolina Beach,CB_04,20170509,13:44:39.39,Hydro,2340125.18,112323.06,-23.80,1586.79
Carolina Beach,CB_04,20170509,13:44:39.39,Hydro,2340129.46,112321.09,-23.79,1591.5
Carolina Beach,CB_04,20170509,13:44:40.40,Hydro,2340134.56,112318.83,-23.80,1597.07
Carolina Beach,CB_04,20170509,13:44:40.40,Hydro,2340139.04,112317.07,-23.86,1601.89
Carolina Beach,CB_04,20170509,13:44:41.41,Hydro,2340143.75,112315.34,-23.93,1606.9
Carolina Beach,CB_04,20170509,13:44:41.41,Hydro,2340148.57,112313.84,-23.94,1611.93
Carolina Beach,CB_04,20170509,13:44:42.42,Hydro,2340153.31,112312.45,-23.93,1616.85
Carolina Beach,CB_04,20170509,13:44:42.42,Hydro,2340158.29,112310.88,-23.90,1622.05
Carolina Beach,CB_04,20170509,13:44:43.43,Hydro,2340163.49,112309.00,-23.92,1627.58
