Location,Profile,Date,Time_UTC,Method,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_04,20140505,12:23:26,Hydro,2344153,110698.24,-30.81,5929.99
Carolina Beach,CB_04,20140505,12:23:27,Hydro,2344157.09,110696.31,-30.86,5934.5
Carolina Beach,CB_04,20140505,12:23:27,Hydro,2344161.85,110693.92,-30.9,5939.81
Carolina Beach,CB_04,20140505,12:23:27,Hydro,2344166.53,110691.39,-30.97,5945.1
Carolina Beach,CB_04,20140505,12:23:28,Hydro,2344170.57,110689.17,-31.08,5949.68
Carolina Beach,CB_04,20140505,12:23:28,Hydro,2344175.33,110686.72,-31.25,5955.01
Carolina Beach,CB_04,20140505,12:23:28,Hydro,2344179.42,110684.73,-31.23,5959.55
Carolina Beach,CB_04,20140505,12:23:29,Hydro,2344184.2,110682.5,-31.18,5964.81
Carolina Beach,CB_04,20140505,12:23:29,Hydro,2344188.36,110680.51,-31.26,5969.42
Carolina Beach,CB_04,20140505,12:23:29,Hydro,2344193.13,110678.22,-31.37,5974.7
Carolina Beach,CB_04,20140505,12:23:30,Hydro,2344197.84,110675.98,-31.37,5979.9
Carolina Beach,CB_04,20140505,12:23:30,Hydro,2344202.55,110673.85,-31.47,5985.07
Carolina Beach,CB_04,20140505,12:23:30,Hydro,2344206.59,110672.13,-31.5,5989.46
Carolina Beach,CB_04,20140505,12:23:31,Hydro,2344211.31,110670.27,-31.56,5994.53
Carolina Beach,CB_04,20140505,12:23:31,Hydro,2344216.17,110668.51,-31.59,5999.7
Carolina Beach,CB_04,20140505,12:23:32,Hydro,2344221.05,110666.86,-31.62,6004.84
Carolina Beach,CB_04,20140505,12:23:32,Hydro,2344225.9,110665.26,-31.63,6009.94
Carolina Beach,CB_04,20140505,12:23:32,Hydro,2344230.81,110663.6,-31.69,6015.11
Carolina Beach,CB_04,20140505,12:23:33,Hydro,2344234.99,110662.11,-31.68,6019.54
Carolina Beach,CB_04,20140505,12:23:33,Hydro,2344239.89,110660.36,-31.79,6024.74
Carolina Beach,CB_04,20140505,12:23:33,Hydro,2344244.71,110658.72,-31.89,6029.83
Carolina Beach,CB_04,20140505,12:23:34,Hydro,2344249.42,110657.28,-31.92,6034.73
Carolina Beach,CB_04,20140505,12:23:34,Hydro,2344254.15,110655.89,-31.9,6039.64
Carolina Beach,CB_04,20140505,12:23:34,Hydro,2344258.93,110654.38,-32.02,6044.64
Carolina Beach,CB_04,20140505,12:23:35,Hydro,2344263.68,110652.72,-32.05,6049.66
Carolina Beach,CB_04,20140505,12:23:35,Hydro,2344268.4,110651.01,-31.99,6054.68
Carolina Beach,CB_04,20140505,12:23:35,Hydro,2344273.2,110649.27,-32.1,6059.78
Carolina Beach,CB_04,20140505,12:23:36,Hydro,2344277.93,110647.46,-32.12,6064.84
Carolina Beach,CB_04,20140505,12:23:36,Hydro,2344282.73,110645.47,-32.14,6070.04
Carolina Beach,CB_04,20140505,12:23:36,Hydro,2344286.89,110643.67,-32.19,6074.57
Carolina Beach,CB_04,20140505,12:23:37,Hydro,2344291.68,110641.54,-32.27,6079.81
Carolina Beach,CB_04,20140505,12:23:37,Hydro,2344296.39,110639.37,-32.36,6084.99
Carolina Beach,CB_04,20140505,12:23:38,Hydro,2344300.44,110637.63,-32.46,6089.4
Carolina Beach,CB_04,20140505,12:23:38,Hydro,2344305.2,110635.73,-32.36,6094.52
Carolina Beach,CB_04,20140505,12:23:38,Hydro,2344310.03,110633.87,-32.44,6099.7
Carolina Beach,CB_04,20140505,12:23:39,Hydro,2344314.97,110631.84,-32.47,6105.04
Carolina Beach,CB_04,20140505,12:23:39,Hydro,2344319.17,110629.96,-32.54,6109.64
Carolina Beach,CB_04,20140505,12:23:39,Hydro,2344323.97,110627.68,-32.65,6114.94
Carolina Beach,CB_04,20140505,12:23:40,Hydro,2344328.11,110625.74,-32.63,6119.51
Carolina Beach,CB_04,20140505,12:23:40,Hydro,2344333,110623.48,-32.7,6124.89
Carolina Beach,CB_04,20140505,12:23:40,Hydro,2344337.26,110621.6,-32.73,6129.54
Carolina Beach,CB_04,20140505,12:23:41,Hydro,2344342.24,110619.43,-32.74,6134.97
Carolina Beach,CB_04,20140505,12:23:41,Hydro,2344346.43,110617.53,-32.78,6139.57
Carolina Beach,CB_04,20140505,12:23:41,Hydro,2344351.34,110615.36,-32.84,6144.93
Carolina Beach,CB_04,20140505,12:23:42,Hydro,2344355.64,110613.48,-32.93,6149.63
Carolina Beach,CB_04,20140505,12:23:42,Hydro,2344360.63,110611.25,-32.98,6155.09
Carolina Beach,CB_04,20140505,12:23:42,Hydro,2344364.93,110609.3,-33.03,6159.8
Carolina Beach,CB_04,20140505,12:23:43,Hydro,2344369.19,110607.31,-33.11,6164.5
Carolina Beach,CB_04,20140505,12:23:43,Hydro,2344374.22,110604.98,-33.18,6170.04
Carolina Beach,CB_04,20140505,12:23:43,Hydro,2344378.57,110603.01,-33.3,6174.81
Carolina Beach,CB_04,20140505,12:23:44,Hydro,2344383,110601.04,-33.29,6179.65
Carolina Beach,CB_04,20140505,12:23:44,Hydro,2344387.48,110599.01,-33.31,6184.57
Carolina Beach,CB_04,20140505,12:23:44,Hydro,2344391.96,110596.96,-33.41,6189.49
Carolina Beach,CB_04,20140505,12:23:45,Hydro,2344397.07,110594.68,-33.71,6195.08
Carolina Beach,CB_04,20140505,12:23:45,Hydro,2344401.36,110592.88,-33.57,6199.73
Carolina Beach,CB_04,20140505,12:23:45,Hydro,2344406.34,110590.98,-33.55,6205.06
Carolina Beach,CB_04,20140505,12:23:46,Hydro,2344410.64,110589.43,-33.59,6209.63
Carolina Beach,CB_04,20140505,12:23:46,Hydro,2344415.75,110587.57,-33.62,6215.06
Carolina Beach,CB_04,20140505,12:23:46,Hydro,2344420.22,110585.94,-33.74,6219.82
Carolina Beach,CB_04,20140505,12:23:46,Hydro,2344424.76,110584.32,-33.75,6224.64
Carolina Beach,CB_04,20140505,12:23:47,Hydro,2344429.27,110582.65,-33.77,6229.44
Carolina Beach,CB_04,20140505,12:23:47,Hydro,2344434.57,110580.57,-33.86,6235.14
Carolina Beach,CB_04,20140505,12:23:47,Hydro,2344439.14,110578.71,-34.05,6240.07
Carolina Beach,CB_04,20140505,12:23:48,Hydro,2344443.67,110576.77,-33.93,6245
Carolina Beach,CB_04,20140505,12:23:48,Hydro,2344448.15,110574.87,-33.93,6249.86
Carolina Beach,CB_04,20140505,12:23:48,Hydro,2344452.58,110573.04,-34.03,6254.66
Carolina Beach,CB_04,20140505,12:23:49,Hydro,2344456.98,110571.31,-34.06,6259.38
Carolina Beach,CB_04,20140505,12:23:49,Hydro,2344462.14,110569.37,-34.09,6264.89
Carolina Beach,CB_04,20140505,12:23:49,Hydro,2344466.54,110567.72,-34.21,6269.59
Carolina Beach,CB_04,20140505,12:23:50,Hydro,2344471.64,110565.91,-34.32,6275
Carolina Beach,CB_04,20140505,12:23:50,Hydro,2344476.06,110564.38,-34.22,6279.67
Carolina Beach,CB_04,20140505,12:23:50,Hydro,2344480.55,110562.79,-34.28,6284.43
Carolina Beach,CB_04,20140505,12:23:51,Hydro,2344485.7,110560.98,-34.36,6289.88
Carolina Beach,CB_04,20140505,12:23:51,Hydro,2344490.04,110559.42,-34.39,6294.49
Carolina Beach,CB_04,20140505,12:23:51,Hydro,2344495.03,110557.62,-34.38,6299.79
Carolina Beach,CB_04,20140505,12:23:52,Hydro,2344500.06,110555.92,-34.46,6305.09
Carolina Beach,CB_04,20140505,12:23:52,Hydro,2344504.35,110554.56,-34.52,6309.58
Carolina Beach,CB_04,20140505,12:23:52,Hydro,2344509.29,110553.03,-34.49,6314.73
Carolina Beach,CB_04,20140505,12:23:53,Hydro,2344514.25,110551.49,-34.54,6319.91
Carolina Beach,CB_04,20140505,12:23:53,Hydro,2344518.53,110550.06,-34.58,6324.41
Carolina Beach,CB_04,20140505,12:23:53,Hydro,2344523.58,110548.25,-34.69,6329.77
Carolina Beach,CB_04,20140505,12:23:54,Hydro,2344527.95,110546.56,-34.68,6334.46
Carolina Beach,CB_04,20140505,12:23:54,Hydro,2344533.07,110544.57,-34.73,6339.95
Carolina Beach,CB_04,20140505,12:23:54,Hydro,2344537.37,110542.76,-34.79,6344.61
Carolina Beach,CB_04,20140505,12:23:55,Hydro,2344542.38,110540.72,-34.92,6350.02
Carolina Beach,CB_04,20140505,12:23:55,Hydro,2344546.66,110538.98,-34.97,6354.64
Carolina Beach,CB_04,20140505,12:23:55,Hydro,2344551.64,110536.95,-34.84,6360.02
Carolina Beach,CB_04,20140505,12:23:56,Hydro,2344555.92,110535.23,-34.86,6364.63
Carolina Beach,CB_04,20140505,12:23:56,Hydro,2344560.92,110533.11,-34.93,6370.06
Carolina Beach,CB_04,20140505,12:23:56,Hydro,2344565.2,110531.23,-35.11,6374.74
Carolina Beach,CB_04,20140505,12:23:57,Hydro,2344569.49,110529.39,-35.16,6379.4
Carolina Beach,CB_04,20140505,12:23:57,Hydro,2344574.45,110527.44,-35.18,6384.73
Carolina Beach,CB_04,20140505,12:23:57,Hydro,2344579.41,110525.77,-35.26,6389.96
Carolina Beach,CB_04,20140505,12:23:58,Hydro,2344583.69,110524.53,-35.24,6394.39
Carolina Beach,CB_04,20140505,12:23:58,Hydro,2344588.65,110523.07,-35.29,6399.54
Carolina Beach,CB_04,20140505,12:23:59,Hydro,2344593.52,110521.44,-35.36,6404.66
Carolina Beach,CB_04,20140505,12:23:59,Hydro,2344598.38,110519.53,-35.32,6409.88
Carolina Beach,CB_04,20140505,12:23:59,Hydro,2344603.2,110517.48,-35.55,6415.12
Carolina Beach,CB_04,20140505,12:24:00,Hydro,2344607.25,110515.79,-35.67,6419.51
Carolina Beach,CB_04,20140505,12:24:00,Hydro,2344611.96,110513.95,-35.5,6424.57
Carolina Beach,CB_04,20140505,12:24:00,Hydro,2344616.79,110512.03,-35.48,6429.76
Carolina Beach,CB_04,20140505,12:24:01,Hydro,2344621.56,110509.88,-35.71,6434.99
Carolina Beach,CB_04,20140505,12:24:01,Hydro,2344625.63,110507.97,-35.94,6439.48
Carolina Beach,CB_04,20140505,12:24:01,Hydro,2344630.27,110505.87,-35.81,6444.57
Carolina Beach,CB_04,20140505,12:24:02,Hydro,2344634.92,110503.91,-35.78,6449.61
Carolina Beach,CB_04,20140505,12:24:02,Hydro,2344639.66,110502.06,-35.82,6454.7
Carolina Beach,CB_04,20140505,12:24:02,Hydro,2344644.41,110500.31,-35.92,6459.76
Carolina Beach,CB_04,20140505,12:24:03,Hydro,2344649.16,110498.51,-35.89,6464.84
Carolina Beach,CB_04,20140505,12:24:03,Hydro,2344653.86,110496.56,-35.87,6469.93
Carolina Beach,CB_04,20140505,12:24:03,Hydro,2344658.57,110494.48,-36,6475.08
Carolina Beach,CB_04,20140505,12:24:04,Hydro,2344662.62,110492.59,-35.99,6479.54
Carolina Beach,CB_04,20140505,12:24:04,Hydro,2344667.37,110490.34,-36.13,6484.79
Carolina Beach,CB_04,20140505,12:24:04,Hydro,2344672.16,110488.13,-36.23,6490.05
Carolina Beach,CB_04,20140505,12:24:05,Hydro,2344676.24,110486.31,-36.2,6494.52
Carolina Beach,CB_04,20140505,12:24:05,Hydro,2344681.03,110484.14,-36.25,6499.77
Carolina Beach,CB_04,20140505,12:24:06,Hydro,2344685.76,110481.85,-36.38,6505.02
Carolina Beach,CB_04,20140505,12:24:06,Hydro,2344689.73,110479.88,-36.45,6509.44
Carolina Beach,CB_04,20140505,12:24:06,Hydro,2344694.34,110477.6,-36.38,6514.56
Carolina Beach,CB_04,20140505,12:24:07,Hydro,2344698.92,110475.28,-36.42,6519.68
Carolina Beach,CB_04,20140505,12:24:07,Hydro,2344703.52,110473,-36.45,6524.8
Carolina Beach,CB_04,20140505,12:24:07,Hydro,2344708.21,110470.71,-36.49,6530.01
Carolina Beach,CB_04,20140505,12:24:08,Hydro,2344712.21,110468.75,-36.61,6534.45
Carolina Beach,CB_04,20140505,12:24:08,Hydro,2344716.86,110466.35,-36.67,6539.66
Carolina Beach,CB_04,20140505,12:24:08,Hydro,2344721.44,110463.89,-36.72,6544.83
Carolina Beach,CB_04,20140505,12:24:09,Hydro,2344725.98,110461.53,-36.81,6549.92
Carolina Beach,CB_04,20140505,12:24:09,Hydro,2344730.5,110459.21,-36.81,6554.98
Carolina Beach,CB_04,20140505,12:24:09,Hydro,2344735.03,110457.01,-36.84,6560
Carolina Beach,CB_04,20140505,12:24:10,Hydro,2344739.01,110455.13,-36.87,6564.4
Carolina Beach,CB_04,20140505,12:24:10,Hydro,2344743.67,110453.05,-37.01,6569.5
Carolina Beach,CB_04,20140505,12:24:10,Hydro,2344748.37,110451.14,-37.01,6574.57
Carolina Beach,CB_04,20140505,12:24:11,Hydro,2344753.26,110449.34,-36.96,6579.78
Carolina Beach,CB_04,20140505,12:24:11,Hydro,2344758.18,110447.55,-37.06,6585.01
Carolina Beach,CB_04,20140505,12:24:11,Hydro,2344762.33,110446.08,-37.19,6589.41
Carolina Beach,CB_04,20140505,12:24:12,Hydro,2344767.13,110444.38,-37.13,6594.5
Carolina Beach,CB_04,20140505,12:24:12,Hydro,2344771.87,110442.65,-37.15,6599.54
Carolina Beach,CB_04,20140505,12:24:13,Hydro,2344776.64,110440.89,-37.25,6604.62
Carolina Beach,CB_04,20140505,12:24:13,Hydro,2344781.38,110439.08,-37.34,6609.7
Carolina Beach,CB_04,20140505,12:24:13,Hydro,2344786.12,110437.2,-37.25,6614.8
Carolina Beach,CB_04,20140505,12:24:14,Hydro,2344790.89,110435.21,-37.33,6619.96
Carolina Beach,CB_04,20140505,12:24:14,Hydro,2344795.01,110433.49,-37.45,6624.43
Carolina Beach,CB_04,20140505,12:24:14,Hydro,2344799.82,110431.55,-37.41,6629.61
Carolina Beach,CB_04,20140505,12:24:15,Hydro,2344804.62,110429.53,-37.48,6634.82
Carolina Beach,CB_04,20140505,12:24:15,Hydro,2344809.36,110427.46,-37.61,6639.99
Carolina Beach,CB_04,20140505,12:24:15,Hydro,2344813.45,110425.68,-37.57,6644.45
Carolina Beach,CB_04,20140505,12:24:16,Hydro,2344818.19,110423.67,-37.62,6649.6
Carolina Beach,CB_04,20140505,12:24:16,Hydro,2344823.02,110421.67,-37.67,6654.83
Carolina Beach,CB_04,20140505,12:24:16,Hydro,2344827.87,110419.83,-37.72,6660.01
Carolina Beach,CB_04,20140505,12:24:17,Hydro,2344832.08,110418.33,-37.7,6664.48
Carolina Beach,CB_04,20140505,12:24:17,Hydro,2344837.09,110416.53,-37.68,6669.8
Carolina Beach,CB_04,20140505,12:24:17,Hydro,2344841.38,110414.91,-37.75,6674.38
Carolina Beach,CB_04,20140505,12:24:18,Hydro,2344846.28,110412.92,-37.79,6679.67
Carolina Beach,CB_04,20140505,12:24:18,Hydro,2344851.14,110410.86,-37.89,6684.95
Carolina Beach,CB_04,20140505,12:24:18,Hydro,2344855.3,110409.08,-37.94,6689.47
Carolina Beach,CB_04,20140505,12:24:19,Hydro,2344860.18,110407.08,-37.88,6694.75
Carolina Beach,CB_04,20140505,12:24:19,Hydro,2344865.13,110405.02,-37.88,6700.11
Carolina Beach,CB_04,20140505,12:24:19,Hydro,2344869.48,110403.06,-38.02,6704.87
Carolina Beach,CB_04,20140505,12:24:20,Hydro,2344873.79,110401.07,-38.06,6709.62
Carolina Beach,CB_04,20140505,12:24:20,Hydro,2344878.78,110398.78,-38.15,6715.1
Carolina Beach,CB_04,20140505,12:24:20,Hydro,2344883.05,110396.86,-38.18,6719.78
Carolina Beach,CB_04,20140505,12:24:21,Hydro,2344887.3,110395.06,-38.16,6724.39
Carolina Beach,CB_04,20140505,12:24:21,Hydro,2344892.23,110392.96,-38.2,6729.75
Carolina Beach,CB_04,20140505,12:24:21,Hydro,2344897.16,110390.78,-38.24,6735.14
Carolina Beach,CB_04,20140505,12:24:22,Hydro,2344901.36,110388.86,-38.33,6739.75
Carolina Beach,CB_04,20140505,12:24:22,Hydro,2344906.19,110386.64,-38.39,6745.06
Carolina Beach,CB_04,20140505,12:24:22,Hydro,2344910.34,110384.79,-38.37,6749.6
Carolina Beach,CB_04,20140505,12:24:23,Hydro,2344915.21,110382.71,-38.42,6754.9
Carolina Beach,CB_04,20140505,12:24:23,Hydro,2344920.01,110380.77,-38.4,6760.07
Carolina Beach,CB_04,20140505,12:24:23,Hydro,2344924.11,110379.04,-38.4,6764.52
Carolina Beach,CB_04,20140505,12:24:24,Hydro,2344929.03,110376.8,-38.42,6769.93
Carolina Beach,CB_04,20140505,12:24:24,Hydro,2344933.3,110374.72,-38.61,6774.66
Carolina Beach,CB_04,20140505,12:24:24,Hydro,2344937.56,110372.66,-38.64,6779.38
Carolina Beach,CB_04,20140505,12:24:25,Hydro,2344942.53,110370.28,-38.59,6784.88
Carolina Beach,CB_04,20140505,12:24:25,Hydro,2344946.82,110368.24,-38.7,6789.63
Carolina Beach,CB_04,20140505,12:24:26,Hydro,2344951.79,110365.98,-38.82,6795.08
Carolina Beach,CB_04,20140505,12:24:26,Hydro,2344956.07,110364.11,-38.74,6799.75
Carolina Beach,CB_04,20140505,12:24:26,Hydro,2344960.37,110362.3,-38.67,6804.41
Carolina Beach,CB_04,20140505,12:24:26,Hydro,2344965.42,110360.32,-38.71,6809.84
Carolina Beach,CB_04,20140505,12:24:27,Hydro,2344969.77,110358.61,-38.73,6814.51
Carolina Beach,CB_04,20140505,12:24:27,Hydro,2344974.83,110356.58,-38.77,6819.96
Carolina Beach,CB_04,20140505,12:24:27,Hydro,2344979.21,110354.79,-38.79,6824.7
Carolina Beach,CB_04,20140505,12:24:28,Hydro,2344983.66,110352.99,-38.87,6829.5
Carolina Beach,CB_04,20140505,12:24:28,Hydro,2344988.81,110350.98,-38.94,6835.02
Carolina Beach,CB_04,20140505,12:24:28,Hydro,2344993.16,110349.48,-39.1,6839.62
Carolina Beach,CB_04,20140505,12:24:29,Hydro,2344998.29,110347.97,-38.97,6844.94
Carolina Beach,CB_04,20140505,12:24:29,Hydro,2345002.68,110346.76,-38.93,6849.47
Carolina Beach,CB_04,20140505,12:24:29,Hydro,2345007.91,110345.2,-39.03,6854.9
Carolina Beach,CB_04,20140505,12:24:30,Hydro,2345012.38,110343.86,-38.95,6859.55
Carolina Beach,CB_04,20140505,12:24:30,Hydro,2345017.52,110342.37,-38.94,6864.87
Carolina Beach,CB_04,20140505,12:24:30,Hydro,2345021.97,110341.12,-38.95,6869.46
Carolina Beach,CB_04,20140505,12:24:31,Hydro,2345027.19,110339.7,-39.07,6874.84
Carolina Beach,CB_04,20140505,12:24:31,Hydro,2345032.4,110338.47,-39.14,6880.13
Carolina Beach,CB_04,20140505,12:24:32,Hydro,2345036.83,110337.48,-39.07,6884.61
Carolina Beach,CB_04,20140505,12:24:32,Hydro,2345042.05,110336.28,-39.13,6889.89
Carolina Beach,CB_04,20140505,12:24:32,Hydro,2345047.13,110334.97,-39.26,6895.1
Carolina Beach,CB_04,20140505,12:24:33,Hydro,2345051.47,110333.81,-39.17,6899.55
Carolina Beach,CB_04,20140505,12:24:33,Hydro,2345056.38,110332.42,-39.17,6904.63
Carolina Beach,CB_04,20140505,12:24:33,Hydro,2345061.26,110331.07,-39.17,6909.66
Carolina Beach,CB_04,20140505,12:24:34,Hydro,2345066.16,110329.61,-39.13,6914.75
Carolina Beach,CB_04,20140505,12:24:34,Hydro,2345071.15,110327.9,-39.19,6920.01
Carolina Beach,CB_04,20140505,12:24:34,Hydro,2345075.5,110326.36,-39.3,6924.62
Carolina Beach,CB_04,20140505,12:24:35,Hydro,2345080.51,110324.46,-39.23,6929.98
Carolina Beach,CB_04,20140505,12:24:35,Hydro,2345084.8,110322.69,-39.25,6934.62
Carolina Beach,CB_04,20140505,12:24:35,Hydro,2345089.79,110320.5,-39.29,6940.07
Carolina Beach,CB_04,20140505,12:24:36,Hydro,2345093.98,110318.56,-39.41,6944.68
Carolina Beach,CB_04,20140505,12:24:36,Hydro,2345098.9,110316.29,-39.37,6950.09
Carolina Beach,CB_04,20140505,12:24:36,Hydro,2345103.18,110314.29,-39.44,6954.81
Carolina Beach,CB_04,20140505,12:24:37,Hydro,2345107.46,110312.35,-39.5,6959.51
Carolina Beach,CB_04,20140505,12:24:37,Hydro,2345112.39,110310.2,-39.48,6964.88
Carolina Beach,CB_04,20140505,12:24:37,Hydro,2345116.68,110308.33,-39.49,6969.56
Carolina Beach,CB_04,20140505,12:24:38,Hydro,2345121.75,110306.1,-39.7,6975.1
Carolina Beach,CB_04,20140505,12:24:38,Hydro,2345126.06,110304.07,-39.7,6979.85
Carolina Beach,CB_04,20140505,12:24:38,Hydro,2345130.36,110301.93,-39.6,6984.64
Carolina Beach,CB_04,20140505,12:24:39,Hydro,2345134.65,110299.76,-39.67,6989.43
Carolina Beach,CB_04,20140505,12:24:39,Hydro,2345139.7,110297.31,-39.75,6995.03
Carolina Beach,CB_04,20140505,12:24:39,Hydro,2345144.1,110295.39,-39.87,6999.83
Carolina Beach,CB_04,20140505,12:24:40,Hydro,2345148.45,110293.6,-39.87,7004.54
Carolina Beach,CB_04,20140505,12:24:40,Hydro,2345153.51,110291.5,-39.89,7010.01
Carolina Beach,CB_04,20140505,12:24:40,Hydro,2345157.8,110289.67,-39.94,7014.68
Carolina Beach,CB_04,20140505,12:24:41,Hydro,2345162.77,110287.53,-39.92,7020.09
Carolina Beach,CB_04,20140505,12:24:41,Hydro,2345167.08,110285.68,-39.99,7024.78
Carolina Beach,CB_04,20140505,12:24:41,Hydro,2345171.49,110283.79,-40.09,7029.57
Carolina Beach,CB_04,20140505,12:24:42,Hydro,2345176.56,110281.72,-40.2,7035.05
Carolina Beach,CB_04,20140505,12:24:42,Hydro,2345180.84,110280.08,-40.17,7039.63
Carolina Beach,CB_04,20140505,12:24:42,Hydro,2345185.9,110278.21,-40.21,7045.02
Carolina Beach,CB_04,20140505,12:24:43,Hydro,2345190.27,110276.64,-40.27,7049.66
Carolina Beach,CB_04,20140505,12:24:43,Hydro,2345194.69,110274.97,-40.31,7054.39
Carolina Beach,CB_04,20140505,12:24:43,Hydro,2345199.82,110272.92,-40.31,7059.91
Carolina Beach,CB_04,20140505,12:24:44,Hydro,2345204.24,110271.03,-40.3,7064.72
Carolina Beach,CB_04,20140505,12:24:44,Hydro,2345208.69,110268.99,-40.45,7069.61
Carolina Beach,CB_04,20140505,12:24:44,Hydro,2345213.13,110266.97,-40.55,7074.48
Carolina Beach,CB_04,20140505,12:24:45,Hydro,2345218.2,110264.77,-40.59,7080.01
Carolina Beach,CB_04,20140505,12:24:45,Hydro,2345222.54,110262.93,-40.53,7084.72
Carolina Beach,CB_04,20140505,12:24:45,Hydro,2345226.9,110261.14,-40.57,7089.43
Carolina Beach,CB_04,20140505,12:24:45,Hydro,2345231.95,110259.07,-40.65,7094.89
Carolina Beach,CB_04,20140505,12:24:46,Hydro,2345236.31,110257.33,-40.7,7099.58
Carolina Beach,CB_04,20140505,12:24:46,Hydro,2345241.38,110255.33,-40.65,7105.03
Carolina Beach,CB_04,20140505,12:24:46,Hydro,2345245.87,110253.64,-40.68,7109.83
Carolina Beach,CB_04,20140505,12:24:47,Hydro,2345250.4,110251.89,-40.72,7114.69
Carolina Beach,CB_04,20140505,12:24:47,Hydro,2345254.95,110250.02,-40.77,7119.61
Carolina Beach,CB_04,20140505,12:24:47,Hydro,2345259.5,110248.03,-40.83,7124.57
Carolina Beach,CB_04,20140505,12:24:48,Hydro,2345264,110246.02,-40.89,7129.5
Carolina Beach,CB_04,20140505,12:24:48,Hydro,2345268.5,110244.08,-40.88,7134.39
Carolina Beach,CB_04,20140505,12:24:48,Hydro,2345273.79,110241.91,-41.03,7140.11
Carolina Beach,CB_04,20140505,12:24:49,Hydro,2345278.33,110240.13,-41.04,7144.99
Carolina Beach,CB_04,20140505,12:24:49,Hydro,2345282.87,110238.39,-41.04,7149.85
Carolina Beach,CB_04,20140505,12:24:49,Hydro,2345287.32,110236.67,-41.05,7154.62
Carolina Beach,CB_04,20140505,12:24:50,Hydro,2345292.45,110234.59,-41.05,7160.16
Carolina Beach,CB_04,20140505,12:24:50,Hydro,2345296.84,110232.62,-41.06,7164.96
Carolina Beach,CB_04,20140505,12:24:50,Hydro,2345301.24,110230.48,-41.11,7169.84
Carolina Beach,CB_04,20140505,12:24:51,Hydro,2345305.65,110228.31,-41.2,7174.75
Carolina Beach,CB_04,20140505,12:24:51,Hydro,2345310.1,110226.16,-41.2,7179.68
Carolina Beach,CB_04,20140505,12:24:51,Hydro,2345314.55,110224.04,-41.29,7184.6
Carolina Beach,CB_04,20140505,12:24:52,Hydro,2345318.99,110221.96,-41.42,7189.49
Carolina Beach,CB_04,20140505,12:24:52,Hydro,2345324.11,110219.52,-41.3,7195.16
Carolina Beach,CB_04,20140505,12:24:52,Hydro,2345328.51,110217.34,-41.31,7200.05
Carolina Beach,CB_04,20140505,12:24:53,Hydro,2345332.93,110215.12,-41.33,7204.98
Carolina Beach,CB_04,20140505,12:24:53,Hydro,2345337.36,110212.95,-41.37,7209.9
Carolina Beach,CB_04,20140505,12:24:53,Hydro,2345341.9,110210.7,-41.33,7214.95
Carolina Beach,CB_05,20140504,14:25:20,Topo,2338431.45,112470.62,7.97,-38.79
Carolina Beach,CB_05,20140504,14:25:23,Topo,2338434.33,112469.53,8.1,-35.71
Carolina Beach,CB_05,20140504,14:25:24,Topo,2338437.54,112469.23,8.29,-32.62
Carolina Beach,CB_05,20140504,14:25:26,Topo,2338439.95,112467.62,8.44,-29.78
Carolina Beach,CB_05,20140504,14:25:28,Topo,2338442.84,112466.58,8.79,-26.71
Carolina Beach,CB_05,20140504,14:25:28,Topo,2338445.84,112465.78,9.01,-23.63
Carolina Beach,CB_05,20140504,14:25:29,Topo,2338448.68,112464.68,9.36,-20.59
Carolina Beach,CB_05,20140504,14:25:30,Topo,2338451.29,112463.64,9.67,-17.78
Carolina Beach,CB_05,20140504,14:25:31,Topo,2338454.17,112462.28,9.34,-14.6
Carolina Beach,CB_05,20140504,14:25:32,Topo,2338456.85,112461.14,9.07,-11.69
Carolina Beach,CB_05,20140504,14:25:33,Topo,2338459.56,112459.85,8.77,-8.69
Carolina Beach,CB_05,20140504,14:25:34,Topo,2338462.4,112458.29,8.51,-5.47
Carolina Beach,CB_05,20140504,14:25:35,Topo,2338465.08,112457.68,8.29,-2.76
Carolina Beach,CB_05,20140504,14:25:37,Topo,2338468.06,112457.01,9.38,0.25
Carolina Beach,CB_05,20140504,14:25:41,Topo,2338470.82,112455.73,9.51,3.29
Carolina Beach,CB_05,20140504,14:25:44,Topo,2338473.68,112454.75,9.35,6.31
Carolina Beach,CB_05,20140504,14:25:46,Topo,2338476.33,112453.25,10.01,9.33
Carolina Beach,CB_05,20140504,14:25:49,Topo,2338478.49,112450.88,7.96,12.22
Carolina Beach,CB_05,20140504,14:25:50,Topo,2338481.5,112449.88,6.14,15.39
Carolina Beach,CB_05,20140504,14:25:56,Topo,2338484.51,112449.46,5.93,18.33
Carolina Beach,CB_05,20140504,14:25:57,Topo,2338487.51,112448.37,5.75,21.52
Carolina Beach,CB_05,20140504,14:25:57,Topo,2338490.01,112447.37,5.68,24.22
Carolina Beach,CB_05,20140504,14:25:58,Topo,2338493.17,112446.31,5.6,27.54
Carolina Beach,CB_05,20140504,14:25:59,Topo,2338495.84,112445.44,5.48,30.35
Carolina Beach,CB_05,20140504,14:26:00,Topo,2338498.6,112444.36,5.4,33.31
Carolina Beach,CB_05,20140504,14:26:01,Topo,2338501.48,112443.13,5.33,36.44
Carolina Beach,CB_05,20140504,14:26:02,Topo,2338504.17,112442.16,5.21,39.3
Carolina Beach,CB_05,20140504,14:26:02,Topo,2338506.96,112441.03,5.1,42.31
